t_s,x_m,y_m,v,heading_deg,mode,sigma_pos,s_m,d_m,v_model,stop
240.300,507.7444,74.5182,3.9718,38.8732,INERTIAL,1.0255,751.154,-0.233,3.9754,0
240.400,508.0637,74.7560,3.9809,37.9510,INERTIAL,1.0256,751.553,-0.233,3.9907,0
240.500,508.3811,74.9924,3.9591,37.8453,INERTIAL,1.0257,751.948,-0.233,3.9356,0
240.600,508.6967,75.2274,3.9364,37.7624,INERTIAL,1.0258,752.342,-0.233,3.9119,0
240.700,509.0113,75.4617,3.9235,38.1775,INERTIAL,1.0260,752.734,-0.233,3.9095,0
240.800,509.3256,75.6958,3.9199,38.0139,INERTIAL,1.0261,753.126,-0.233,3.9160,0
240.900,509.6426,75.9319,3.9501,37.2031,INERTIAL,1.0262,753.521,-0.233,3.9827,0
241.000,509.9554,76.1648,3.9034,36.4861,INERTIAL,1.0263,753.911,-0.233,3.8529,0
241.100,510.2688,76.3982,3.9071,35.8402,INERTIAL,1.0264,754.302,-0.233,3.9112,0
241.200,510.5814,76.6311,3.8988,35.3099,INERTIAL,1.0265,754.692,-0.233,3.8898,0
241.300,510.8918,76.8623,3.8730,35.2411,INERTIAL,1.0266,755.079,-0.233,3.8450,0
241.400,511.1991,77.0911,3.8345,35.2744,INERTIAL,1.0267,755.462,-0.233,3.7930,0
241.500,511.5057,77.3194,3.8231,34.7034,INERTIAL,1.0268,755.844,-0.233,3.8108,0
241.600,511.8120,77.5476,3.8202,34.3129,INERTIAL,1.0269,756.226,-0.233,3.8171,0
241.700,512.1198,77.7768,3.8360,33.5434,INERTIAL,1.0270,756.610,-0.233,3.8530,0
241.800,512.4229,78.0025,3.7833,32.7566,INERTIAL,1.0272,756.988,-0.233,3.7264,0
241.900,512.7238,78.2267,3.7549,32.0128,INERTIAL,1.0273,757.363,-0.233,3.7241,0
242.000,513.0247,78.4508,3.7518,31.3183,INERTIAL,1.0274,757.738,-0.233,3.7485,0
242.100,513.3234,78.6732,3.7258,30.7660,INERTIAL,1.0275,758.111,-0.233,3.6977,0
242.200,513.6218,78.8955,3.7217,30.2048,INERTIAL,1.0276,758.483,-0.233,3.7173,0
242.300,513.9182,79.1162,3.6971,29.9510,INERTIAL,1.0277,758.852,-0.233,3.6704,0
242.400,514.2139,79.3364,3.6881,30.2579,INERTIAL,1.0278,759.221,-0.233,3.6784,0
242.500,514.5116,79.5582,3.7106,30.8318,INERTIAL,1.0279,759.592,-0.233,3.7349,0
242.600,514.8073,79.7784,3.6886,31.1146,INERTIAL,1.0280,759.961,-0.233,3.6649,0
242.700,515.1029,79.9985,3.6855,31.3214,INERTIAL,1.0281,760.329,-0.233,3.6822,0
242.800,515.4001,80.2198,3.7039,32.1378,INERTIAL,1.0283,760.700,-0.233,3.7238,0
242.900,515.6943,80.4389,3.6710,32.8218,INERTIAL,1.0284,761.067,-0.233,3.6355,0
243.000,515.9937,80.6619,3.7282,33.6263,INERTIAL,1.0285,761.440,-0.233,3.7899,0
243.100,516.2897,80.8824,3.6941,34.6815,INERTIAL,1.0286,761.809,-0.233,3.6572,0
243.200,516.5855,81.1027,3.6890,35.7698,INERTIAL,1.0287,762.178,-0.233,3.6836,0
243.300,516.8808,81.3226,3.6816,36.8242,INERTIAL,1.0288,762.546,-0.233,3.6736,0
243.400,517.1746,81.5414,3.6649,37.5013,INERTIAL,1.0289,762.912,-0.233,3.6469,0
243.500,517.4663,81.7587,3.6399,38.0643,INERTIAL,1.0290,763.276,-0.233,3.6128,0
243.600,517.7590,81.9767,3.6490,38.7297,INERTIAL,1.0291,763.641,-0.233,3.6588,0
243.700,518.0526,82.1953,3.6595,38.8666,INERTIAL,1.0292,764.007,-0.233,3.6708,0
243.800,518.3473,82.4148,3.6736,38.5616,INERTIAL,1.0293,764.375,-0.233,3.6888,0
243.900,518.6456,82.6370,3.7158,37.3058,INERTIAL,1.0295,764.747,-0.233,3.7614,0
244.000,518.9393,82.8557,3.6655,35.4460,INERTIAL,1.0296,765.113,-0.233,3.6111,0
244.100,519.2307,83.0727,3.6357,33.4517,INERTIAL,1.0297,765.476,-0.233,3.6036,0
244.200,519.5219,83.2896,3.6322,32.2130,INERTIAL,1.0298,765.839,-0.233,3.6283,0
244.300,519.8030,83.4860,3.5938,31.6661,INERTIAL,1.0299,766.198,-0.233,3.5524,0
244.400,520.1066,83.6812,3.6082,31.7245,INERTIAL,1.0300,766.559,-0.233,3.6237,0
244.500,520.4078,83.8749,3.5833,31.4992,INERTIAL,1.0301,766.917,-0.233,3.5563,0
244.600,520.7090,84.0685,3.5803,31.2794,INERTIAL,1.0302,767.275,-0.233,3.5771,0
244.700,521.0063,84.2596,3.5379,31.4775,INERTIAL,1.0303,767.629,-0.233,3.4921,0
244.800,521.3004,84.4486,3.4990,32.0422,INERTIAL,1.0304,767.978,-0.233,3.4570,0
244.900,521.5934,84.6371,3.4852,32.7550,INERTIAL,1.0305,768.327,-0.233,3.4703,0
245.000,521.8873,84.8260,3.4927,33.1115,INERTIAL,1.0307,768.676,-0.233,3.5007,0
245.100,522.1779,85.0128,3.4577,33.4746,INERTIAL,1.0308,769.022,-0.233,3.4200,0
245.200,522.4703,85.2008,3.4753,33.7557,INERTIAL,1.0309,769.369,-0.233,3.4943,0
245.300,522.7605,85.3874,3.4520,33.9179,INERTIAL,1.0310,769.714,-0.233,3.4267,0
245.400,523.0495,85.5731,3.4361,34.0944,INERTIAL,1.0311,770.058,-0.233,3.4190,0
245.500,523.3359,85.7573,3.4073,34.2189,INERTIAL,1.0312,770.398,-0.233,3.3761,0
245.600,523.6214,85.9408,3.3950,34.2251,INERTIAL,1.0313,770.738,-0.233,3.3818,0
245.700,523.9069,86.1243,3.3941,34.0135,INERTIAL,1.0314,771.077,-0.233,3.3930,0
245.800,524.1953,86.3098,3.4265,33.8135,INERTIAL,1.0315,771.420,-0.233,3.4616,0
245.900,524.4824,86.4943,3.4141,33.5821,INERTIAL,1.0316,771.761,-0.233,3.4006,0
246.000,524.7704,86.6795,3.4229,33.2270,INERTIAL,1.0317,772.104,-0.233,3.4325,0
246.100,525.0549,86.8624,3.3858,33.1969,INERTIAL,1.0319,772.442,-0.233,3.3457,0
246.200,525.3406,87.0461,3.3956,33.1777,INERTIAL,1.0320,772.782,-0.233,3.4061,0
246.300,525.6239,87.2282,3.3697,32.7394,INERTIAL,1.0321,773.118,-0.233,3.3417,0
246.400,525.9047,87.4087,3.3403,32.7548,INERTIAL,1.0322,773.452,-0.233,3.3085,0
246.500,526.1842,87.5884,3.3238,33.6877,INERTIAL,1.0323,773.784,-0.233,3.3059,0
246.600,526.4657,87.7694,3.3458,33.9322,INERTIAL,1.0324,774.119,-0.233,3.3696,0
246.700,526.7496,87.9519,3.3721,33.2789,INERTIAL,1.0325,774.457,-0.233,3.4006,0
246.800,527.0362,88.1362,3.4053,32.5772,INERTIAL,1.0326,774.797,-0.233,3.4411,0
246.900,527.3226,88.3202,3.4040,32.1623,INERTIAL,1.0327,775.138,-0.233,3.4027,0
247.000,527.6107,88.5055,3.4237,31.6505,INERTIAL,1.0328,775.480,-0.233,3.4450,0
247.100,527.9000,88.6915,3.4386,31.6927,INERTIAL,1.0329,775.824,-0.233,3.4546,0
247.200,528.1900,88.8779,3.4463,32.2484,INERTIAL,1.0331,776.169,-0.233,3.4546,0
247.300,528.4804,89.0646,3.4520,32.9796,INERTIAL,1.0332,776.514,-0.233,3.4583,0
247.400,528.7716,89.2518,3.4610,33.4090,INERTIAL,1.0333,776.860,-0.233,3.4706,0
247.500,529.0618,89.4384,3.4510,33.4932,INERTIAL,1.0334,777.205,-0.233,3.4402,0
247.600,529.3506,89.6240,3.4342,33.3783,INERTIAL,1.0335,777.549,-0.233,3.4161,0
247.700,529.6394,89.8097,3.4334,32.1222,INERTIAL,1.0336,777.892,-0.233,3.4325,0
247.800,529.9291,89.9959,3.4432,30.0445,INERTIAL,1.0337,778.236,-0.233,3.4538,0
247.900,530.2212,90.1837,3.4709,27.9678,INERTIAL,1.0338,778.584,-0.233,3.5008,0
248.000,530.5103,90.3696,3.4398,26.3594,INERTIAL,1.0339,778.928,-0.233,3.4061,0
248.100,530.7994,90.5555,3.4371,25.7961,INERTIAL,1.0340,779.271,-0.233,3.4343,0
248.200,531.0889,90.7416,3.4410,26.0660,INERTIAL,1.0341,779.615,-0.233,3.4452,0
248.300,531.3815,90.9296,3.4752,26.7362,INERTIAL,1.0343,779.963,-0.233,3.5121,0
248.400,531.6738,91.1176,3.4751,27.4336,INERTIAL,1.0344,780.311,-0.233,3.4750,0
248.500,531.9709,91.3086,3.5286,28.3220,INERTIAL,1.0345,780.664,-0.233,3.5864,0
248.600,532.2661,91.4984,3.5107,29.6736,INERTIAL,1.0346,781.015,-0.233,3.4913,0
248.700,532.5642,91.6900,3.5406,30.6806,INERTIAL,1.0347,781.369,-0.233,3.5729,0
248.800,532.8609,91.8808,3.5291,31.0658,INERTIAL,1.0348,781.722,-0.233,3.5168,0
248.900,533.1604,92.0733,3.5581,30.4025,INERTIAL,1.0349,782.078,-0.233,3.5895,0
249.000,533.4613,92.2668,3.5757,30.1147,INERTIAL,1.0350,782.436,-0.233,3.5947,0
249.100,533.7606,92.4591,3.5590,30.2922,INERTIAL,1.0351,782.792,-0.233,3.5409,0
249.200,534.0588,92.6508,3.5459,29.5718,INERTIAL,1.0352,783.146,-0.233,3.5318,0
249.300,534.3600,92.8447,3.5744,28.1637,INERTIAL,1.0353,783.504,-0.233,3.6052,0
249.400,534.6607,93.0391,3.5794,26.4047,INERTIAL,1.0354,783.862,-0.233,3.5847,0
249.500,534.9611,93.2333,3.5775,25.2631,INERTIAL,1.0356,784.219,-0.233,3.5756,0
249.600,535.2638,93.4291,3.6032,24.7538,INERTIAL,1.0357,784.580,-0.233,3.6310,0
249.700,535.5652,93.6239,3.5892,25.2553,INERTIAL,1.0358,784.939,-0.233,3.5741,0
249.800,535.8678,93.8195,3.6025,25.8496,INERTIAL,1.0359,785.299,-0.233,3.6168,0
249.900,536.1723,94.0164,3.6246,26.3588,INERTIAL,1.0360,785.662,-0.233,3.6486,0
250.000,536.4768,94.2133,3.6255,26.5769,INERTIAL,1.0361,786.024,-0.233,3.6265,0
250.100,536.7812,94.4100,3.6244,27.0856,INERTIAL,1.0362,786.387,-0.233,3.6232,0
250.200,537.0838,94.6057,3.6048,27.7910,INERTIAL,1.0363,786.747,-0.233,3.5837,0
250.300,537.3829,94.7990,3.5650,28.3225,INERTIAL,1.0364,787.103,-0.233,3.5219,0
250.400,537.6847,94.9942,3.5921,28.2412,INERTIAL,1.0365,787.463,-0.233,3.6214,0
250.500,537.9864,95.1892,3.5921,27.3721,INERTIAL,1.0366,787.822,-0.233,3.5920,0
250.600,538.2918,95.3867,3.6330,26.4155,INERTIAL,1.0368,788.186,-0.233,3.6770,0
250.700,538.5954,95.5830,3.6167,25.8300,INERTIAL,1.0369,788.547,-0.233,3.5967,0
250.800,538.8975,95.7783,3.6000,25.4746,INERTIAL,1.0370,788.907,-0.233,3.5826,0
250.900,539.1972,95.9720,3.5714,25.0879,INERTIAL,1.0371,789.264,-0.233,3.5395,0
251.000,539.4981,96.1666,3.5819,24.9697,INERTIAL,1.0372,789.622,-0.233,3.5936,0
251.100,539.7957,96.3590,3.5482,24.1366,INERTIAL,1.0373,789.976,-0.233,3.5078,0
251.200,540.0933,96.5514,3.5439,23.6335,INERTIAL,1.0374,790.331,-0.233,3.5394,0
251.300,540.3942,96.7460,3.5797,24.2417,INERTIAL,1.0375,790.689,-0.233,3.6181,0
251.400,540.6936,96.9395,3.5666,25.7016,INERTIAL,1.0377,791.046,-0.233,3.5525,0
251.500,540.9950,97.1344,3.5865,26.5254,INERTIAL,1.0378,791.405,-0.233,3.6082,0
251.600,541.2977,97.3301,3.6030,25.7947,INERTIAL,1.0379,791.765,-0.233,3.6212,0
251.700,541.6010,97.5262,3.6111,24.9776,INERTIAL,1.0380,792.126,-0.233,3.6207,0
251.800,541.9039,97.7220,3.6074,23.9711,INERTIAL,1.0381,792.487,-0.233,3.6035,0
251.900,542.2065,97.9176,3.6041,23.7342,INERTIAL,1.0382,792.847,-0.233,3.6005,0
252.000,542.5061,98.1113,3.5702,23.8381,INERTIAL,1.0383,793.204,-0.233,3.5337,0
252.100,542.8126,98.3095,3.6439,23.3712,INERTIAL,1.0384,793.569,-0.233,3.7236,0
252.200,543.1173,98.5065,3.6289,22.2776,INERTIAL,1.0385,793.932,-0.233,3.6126,0
252.300,543.4187,98.7013,3.5925,21.4075,INERTIAL,1.0387,794.291,-0.233,3.5532,0
252.400,543.7220,98.8974,3.6097,21.0627,INERTIAL,1.0388,794.652,-0.233,3.6282,0
252.500,544.0247,99.0931,3.6053,21.3060,INERTIAL,1.0389,795.012,-0.233,3.6006,0
252.600,544.3233,99.2862,3.5591,22.0006,INERTIAL,1.0390,795.368,-0.233,3.5092,0
252.700,544.6240,99.4806,3.5799,22.2947,INERTIAL,1.0391,795.726,-0.233,3.6023,0
252.800,544.9231,99.6740,3.5624,22.2354,INERTIAL,1.0392,796.082,-0.233,3.5436,0
252.900,545.2271,99.8705,3.6157,21.7150,INERTIAL,1.0393,796.444,-0.233,3.6733,0
253.000,545.5247,100.0629,3.5496,21.3514,INERTIAL,1.0394,796.798,-0.233,3.4781,0
253.100,545.8216,100.2549,3.5361,21.1548,INERTIAL,1.0395,797.152,-0.233,3.5216,0
253.200,546.1196,100.4475,3.5474,20.5326,INERTIAL,1.0396,797.507,-0.233,3.5596,0
253.300,546.4197,100.6416,3.5723,19.6928,INERTIAL,1.0397,797.864,-0.233,3.5993,0
253.400,546.7165,100.8335,3.5372,18.8208,INERTIAL,1.0398,798.218,-0.233,3.4992,0
253.500,547.0165,101.0274,3.5697,18.4676,INERTIAL,1.0399,798.575,-0.233,3.6048,0
253.600,547.3152,101.2205,3.5580,18.6690,INERTIAL,1.0401,798.931,-0.233,3.5454,0
253.700,547.6140,101.4137,3.5578,19.8975,INERTIAL,1.0402,799.286,-0.233,3.5576,0
253.800,547.9097,101.6049,3.5240,21.5835,INERTIAL,1.0403,799.639,-0.233,3.4874,0
253.900,548.2098,101.7989,3.5696,22.5999,INERTIAL,1.0404,799.996,-0.233,3.6189,0
254.000,548.5050,101.9897,3.5193,23.1946,INERTIAL,1.0405,800.347,-0.233,3.4649,0
254.100,548.8011,102.1812,3.5258,23.8281,INERTIAL,1.0406,800.700,-0.233,3.5328,0
254.200,549.0952,102.3713,3.5034,24.3115,INERTIAL,1.0407,801.050,-0.233,3.4793,0
254.300,549.3916,102.5629,3.5277,23.4441,INERTIAL,1.0408,801.403,-0.233,3.5540,0
254.400,549.6854,102.7529,3.5004,22.0493,INERTIAL,1.0409,801.753,-0.233,3.4709,0
254.500,549.9803,102.9435,3.5107,21.1316,INERTIAL,1.0410,802.104,-0.233,3.5218,0
254.600,550.2745,103.1338,3.5045,20.1180,INERTIAL,1.0411,802.455,-0.233,3.4979,0
254.700,550.5715,103.3258,3.5338,19.4909,INERTIAL,1.0412,802.808,-0.233,3.5654,0
254.800,550.8519,103.4943,3.5020,20.2845,INERTIAL,1.0414,803.158,-0.233,3.4677,0
254.900,551.1678,103.6578,3.5525,22.2428,INERTIAL,1.0415,803.514,-0.233,3.6070,0
255.000,551.4847,103.8218,3.5669,24.4595,INERTIAL,1.0416,803.871,-0.233,3.5824,0
255.100,551.8074,103.9888,3.6291,25.8325,INERTIAL,1.0417,804.234,-0.233,3.6963,0
255.200,552.1237,104.1526,3.5667,26.7931,INERTIAL,1.0418,804.590,-0.233,3.4993,0
255.300,552.4393,104.3159,3.5546,27.6628,INERTIAL,1.0419,804.945,-0.233,3.5415,0
255.400,552.7514,104.4775,3.5173,28.8323,INERTIAL,1.0420,805.297,-0.233,3.4769,0
255.500,553.0720,104.6434,3.6030,29.1403,INERTIAL,1.0421,805.658,-0.233,3.6957,0
255.600,553.3908,104.8084,3.5912,28.1030,INERTIAL,1.0422,806.017,-0.233,3.5785,0
255.700,553.7096,104.9734,3.5892,26.9039,INERTIAL,1.0423,806.376,-0.233,3.5871,0
255.800,554.0259,105.1372,3.5637,26.1674,INERTIAL,1.0424,806.732,-0.233,3.5361,0
255.900,554.3443,105.3020,3.5837,25.5157,INERTIAL,1.0425,807.091,-0.233,3.6053,0
256.000,554.6584,105.4645,3.5403,25.2150,INERTIAL,1.0427,807.444,-0.233,3.4933,0
256.100,554.9733,105.6276,3.5456,25.5175,INERTIAL,1.0428,807.799,-0.233,3.5514,0
256.200,555.2883,105.7906,3.5472,26.0343,INERTIAL,1.0429,808.154,-0.233,3.5490,0
256.300,555.6043,105.9542,3.5569,26.3226,INERTIAL,1.0430,808.509,-0.233,3.5674,0
256.400,555.9193,106.1172,3.5483,26.1694,INERTIAL,1.0431,808.864,-0.233,3.5390,0
256.500,556.2327,106.2795,3.5302,25.8157,INERTIAL,1.0432,809.217,-0.233,3.5106,0
256.600,556.5516,106.4445,3.5867,25.5260,INERTIAL,1.0433,809.576,-0.233,3.6478,0
256.700,556.8711,106.6099,3.5966,25.0589,INERTIAL,1.0434,809.936,-0.233,3.6072,0
256.800,557.1894,106.7746,3.5847,24.3535,INERTIAL,1.0435,810.294,-0.233,3.5718,0
256.900,557.5052,106.9381,3.5585,23.4418,INERTIAL,1.0436,810.650,-0.233,3.5302,0
257.000,557.8236,107.1029,3.5833,22.5792,INERTIAL,1.0437,811.008,-0.233,3.6102,0
257.100,558.1443,107.2689,3.6088,21.7045,INERTIAL,1.0438,811.369,-0.233,3.6363,0
257.200,558.4661,107.4355,3.6231,21.1710,INERTIAL,1.0439,811.732,-0.233,3.6385,0
257.300,558.7863,107.6012,3.6063,21.2342,INERTIAL,1.0441,812.092,-0.233,3.5882,0
257.400,559.1055,107.7665,3.5957,21.8990,INERTIAL,1.0442,812.452,-0.233,3.5842,0
257.500,559.4247,107.9317,3.5939,22.5858,INERTIAL,1.0443,812.811,-0.233,3.5919,0
257.600,559.7411,108.0955,3.5653,23.2944,INERTIAL,1.0444,813.168,-0.233,3.5344,0
257.700,560.0586,108.2598,3.5745,23.8225,INERTIAL,1.0445,813.525,-0.233,3.5845,0
257.800,560.3772,108.4247,3.5860,24.0669,INERTIAL,1.0446,813.884,-0.233,3.5984,0
257.900,560.6949,108.5892,3.5782,23.8460,INERTIAL,1.0447,814.241,-0.233,3.5698,0
258.000,561.0133,108.7540,3.5844,23.2659,INERTIAL,1.0448,814.600,-0.233,3.5911,0
258.100,561.3310,108.9184,3.5785,22.3181,INERTIAL,1.0449,814.958,-0.233,3.5721,0
258.200,561.6508,109.0840,3.5995,21.5182,INERTIAL,1.0450,815.318,-0.233,3.6222,0
258.300,561.9735,109.2510,3.6306,19.9145,INERTIAL,1.0451,815.681,-0.233,3.6643,0
258.400,562.2879,109.3968,3.6311,17.8146,INERTIAL,1.0452,816.044,-0.233,3.6316,0
258.500,562.6228,109.5414,3.6459,16.2204,INERTIAL,1.0453,816.409,-0.233,3.6619,0
258.600,562.9541,109.6845,3.6121,15.3695,INERTIAL,1.0455,816.770,-0.233,3.5756,0
258.700,563.2904,109.8298,3.6597,15.4627,INERTIAL,1.0456,817.136,-0.233,3.7111,0
258.800,563.6211,109.9726,3.6058,15.8111,INERTIAL,1.0457,817.496,-0.233,3.5475,0
258.900,563.9536,110.1162,3.6212,15.6623,INERTIAL,1.0458,817.859,-0.233,3.6378,0
259.000,564.2816,110.2578,3.5764,15.3047,INERTIAL,1.0459,818.216,-0.233,3.5281,0
259.100,564.6132,110.4010,3.6089,15.0467,INERTIAL,1.0460,818.577,-0.233,3.6439,0
259.200,564.9412,110.5426,3.5757,15.2639,INERTIAL,1.0461,818.934,-0.233,3.5399,0
259.300,565.2672,110.6834,3.5523,15.4229,INERTIAL,1.0462,819.289,-0.233,3.5269,0
259.400,565.5904,110.8230,3.5229,15.6038,INERTIAL,1.0463,819.642,-0.233,3.4912,0
259.500,565.9173,110.9642,3.5583,15.3881,INERTIAL,1.0464,819.998,-0.233,3.5965,0
259.600,566.2432,111.1049,3.5502,15.1639,INERTIAL,1.0465,820.353,-0.233,3.5415,0
259.700,566.5675,111.2449,3.5339,15.1440,INERTIAL,1.0466,820.706,-0.233,3.5162,0
259.800,566.8940,111.3859,3.5551,14.8853,INERTIAL,1.0467,821.062,-0.233,3.5781,0
259.900,567.2207,111.5270,3.5582,14.4620,INERTIAL,1.0468,821.417,-0.233,3.5615,0
260.000,567.5468,111.6679,3.5526,14.0560,INERTIAL,1.0470,821.773,-0.233,3.5466,0
260.100,567.8723,111.8084,3.5463,13.4201,INERTIAL,1.0471,822.127,-0.233,3.5395,0
260.200,568.2003,111.9501,3.5706,13.3946,INERTIAL,1.0472,822.484,-0.233,3.5969,0
260.300,568.5299,112.0924,3.5885,14.3036,INERTIAL,1.0473,822.843,-0.233,3.6078,0
260.400,568.8547,112.2327,3.5420,15.2060,INERTIAL,1.0474,823.197,-0.233,3.4917,0
260.500,569.1808,112.3735,3.5510,15.6970,INERTIAL,1.0475,823.552,-0.233,3.5607,0
260.600,569.5084,112.5150,3.5678,15.7662,INERTIAL,1.0476,823.909,-0.233,3.5859,0
260.700,569.8392,112.6578,3.6003,16.4694,INERTIAL,1.0477,824.270,-0.233,3.6355,0
260.800,570.1668,112.7993,3.5707,16.8011,INERTIAL,1.0478,824.626,-0.233,3.5387,0
260.900,570.4977,112.9422,3.6018,16.0753,INERTIAL,1.0479,824.987,-0.233,3.6354,0
261.000,570.8300,113.0857,3.6187,14.7558,INERTIAL,1.0480,825.349,-0.233,3.6370,0
261.100,571.1622,113.2292,3.6186,14.2315,INERTIAL,1.0481,825.711,-0.233,3.6184,0
261.200,571.4926,113.3718,3.6002,14.6941,INERTIAL,1.0482,826.071,-0.233,3.5803,0
261.300,571.8237,113.5148,3.6062,15.6561,INERTIAL,1.0484,826.431,-0.233,3.6127,0
261.400,572.1589,113.6596,3.6480,16.7437,INERTIAL,1.0485,826.796,-0.233,3.6932,0
261.500,572.4914,113.8031,3.6230,17.6309,INERTIAL,1.0486,827.159,-0.233,3.5960,0
261.600,572.8252,113.9473,3.6349,17.8712,INERTIAL,1.0487,827.522,-0.233,3.6487,0
261.700,573.1611,114.0923,3.6567,18.3336,INERTIAL,1.0488,827.888,-0.233,3.6798,0
261.800,573.4990,114.2383,3.6787,19.2406,INERTIAL,1.0489,828.256,-0.233,3.7066,0
261.900,573.8335,114.3827,3.6481,19.8042,INERTIAL,1.0490,828.621,-0.233,3.6154,0
262.000,574.1699,114.5280,3.6623,19.4574,INERTIAL,1.0491,828.987,-0.233,3.6838,0
262.100,574.5070,114.6736,3.6701,18.3419,INERTIAL,1.0493,829.354,-0.233,3.6787,0
262.200,574.8473,114.8205,3.7007,16.3885,INERTIAL,1.0494,829.725,-0.233,3.7321,0
262.300,575.1792,114.9638,3.6266,14.4576,INERTIAL,1.0495,830.086,-0.233,3.5430,0
262.400,575.5141,115.1085,3.6462,13.8599,INERTIAL,1.0496,830.451,-0.233,3.6702,0
262.500,575.8515,115.2542,3.6705,14.5544,INERTIAL,1.0497,830.819,-0.233,3.6986,0
262.600,576.1910,115.4008,3.6951,15.6513,INERTIAL,1.0499,831.188,-0.233,3.7218,0
262.700,576.5271,115.5459,3.6645,15.9034,INERTIAL,1.0500,831.554,-0.233,3.6321,0
262.800,576.8698,115.6939,3.7261,15.8742,INERTIAL,1.0501,831.928,-0.233,3.7935,0
262.900,577.2094,115.8406,3.7013,16.0086,INERTIAL,1.0502,832.298,-0.233,3.6742,0
263.000,577.5533,115.9891,3.7426,15.8850,INERTIAL,1.0503,832.672,-0.233,3.7868,0
263.100,577.8931,116.1497,3.6786,15.2526,INERTIAL,1.0504,833.040,-0.233,3.6096,0
263.200,578.2284,116.3092,3.7104,13.9389,INERTIAL,1.0505,833.411,-0.233,3.7448,0
263.300,578.5612,116.4677,3.6885,12.7392,INERTIAL,1.0506,833.780,-0.233,3.6648,0
263.400,578.9035,116.6305,3.7822,11.9578,INERTIAL,1.0507,834.159,-0.233,3.8835,0
263.500,579.2433,116.7923,3.7649,11.4006,INERTIAL,1.0508,834.535,-0.233,3.7462,0
263.600,579.5870,116.9559,3.8031,10.9838,INERTIAL,1.0509,834.916,-0.233,3.8445,0
263.700,579.9280,117.1182,3.7791,11.0060,INERTIAL,1.0510,835.293,-0.233,3.7530,0
263.800,580.2757,117.2836,3.8447,11.6001,INERTIAL,1.0512,835.678,-0.233,3.9156,0
263.900,580.6177,117.4464,3.7920,11.8795,INERTIAL,1.0513,836.057,-0.233,3.7351,0
264.000,580.9624,117.6105,3.8155,11.3158,INERTIAL,1.0514,836.439,-0.233,3.8408,0
264.100,581.3017,117.7719,3.7619,10.1127,INERTIAL,1.0515,836.815,-0.233,3.7040,0
264.200,581.6478,117.9367,3.8284,7.7037,INERTIAL,1.0516,837.198,-0.233,3.9002,0
264.300,581.9948,118.1018,3.8420,6.3067,INERTIAL,1.0517,837.582,-0.233,3.8567,0
264.400,582.3423,118.2672,3.8474,5.8493,INERTIAL,1.0518,837.967,-0.233,3.8532,0
264.500,582.6883,118.4319,3.8332,7.6385,INERTIAL,1.0519,838.350,-0.233,3.8178,0
264.600,583.0351,118.5970,3.8407,8.5834,INERTIAL,1.0520,838.734,-0.233,3.8488,0
264.700,583.3849,118.7634,3.8714,8.1354,INERTIAL,1.0521,839.122,-0.233,3.9047,0
264.800,583.7354,118.9303,3.8806,7.8122,INERTIAL,1.0522,839.510,-0.233,3.8906,0
264.900,584.0859,119.0971,3.8814,8.7887,INERTIAL,1.0523,839.898,-0.233,3.8823,0
265.000,584.4385,119.2649,3.9030,9.9038,INERTIAL,1.0524,840.289,-0.233,3.9263,0
265.100,584.7911,119.4327,3.9050,10.8721,INERTIAL,1.0525,840.679,-0.233,3.9072,0
265.200,585.1402,119.5989,3.8698,11.0458,INERTIAL,1.0527,841.066,-0.233,3.8317,0
265.300,585.4895,119.7651,3.8686,10.3013,INERTIAL,1.0528,841.453,-0.233,3.8672,0
265.400,585.8435,119.9336,3.9158,9.4588,INERTIAL,1.0529,841.845,-0.233,3.9659,0
265.500,586.2009,120.1037,3.9539,10.0507,INERTIAL,1.0530,842.240,-0.233,4.0007,0
265.600,586.5573,120.2733,3.9480,11.0791,INERTIAL,1.0531,842.635,-0.233,3.9415,0
265.700,586.9133,120.4427,3.9430,10.4492,INERTIAL,1.0532,843.029,-0.233,3.9369,0
265.800,587.2634,120.6094,3.8863,8.9479,INERTIAL,1.0533,843.417,-0.233,3.8149,0
265.900,587.6116,120.7751,3.8610,8.1639,INERTIAL,1.0535,843.803,-0.233,3.8248,0
266.000,587.9565,120.9393,3.8274,8.5296,INERTIAL,1.0536,844.185,-0.233,3.7830,0
266.100,588.3065,121.1058,3.8655,9.5899,INERTIAL,1.0537,844.572,-0.233,3.9236,0
266.200,588.6554,121.2719,3.8644,11.2629,INERTIAL,1.0539,844.959,-0.233,3.8627,0
266.300,589.0089,121.4401,3.9012,12.4893,INERTIAL,1.0541,845.350,-0.233,3.9567,0
266.400,589.3567,121.6056,3.8662,12.0286,INERTIAL,1.0542,845.735,-0.233,3.8165,0
266.500,589.7117,121.7746,3.9120,10.0751,INERTIAL,1.0544,846.129,-0.233,3.9778,0
266.600,590.0640,121.9423,3.9046,8.1419,INERTIAL,1.0546,846.519,-0.233,3.8934,0
266.700,590.4237,122.1135,3.9594,8.0732,INERTIAL,1.0547,846.917,-0.233,4.0474,0
266.800,590.7715,122.2790,3.8864,8.1736,INERTIAL,1.0549,847.302,-0.233,3.7803,0
266.900,591.1197,122.4447,3.8662,7.7582,INERTIAL,1.0551,847.688,-0.233,3.8439,0
267.000,591.4699,122.6114,3.8750,8.0500,INERTIAL,1.0552,848.076,-0.233,3.8842,0
