t_s,phase,gnss_x_m,gnss_y_m,gnss_speed,gnss_bearing_deg,gyro_heading_deg,heading_err_deg,imu_accel_speed,imu_accel_speed_err,last_speed,last_speed_err,ml_speed,ml_speed_err,imu_x_m,imu_y_m,imu_pos_err_m,last_x_m,last_y_m,last_pos_err_m,ml_x_m,ml_y_m,ml_pos_err_m,ml_correction_vs_imu_m
52.5900,OUTAGE,-101.7984,38.4231,3.1327,293.8859,292.6783,-1.2077,-27.7616,-30.8943,3.0920,-0.0408,2.8404,-0.2923,198.8942,-80.5981,323.3915,-100.5077,39.5422,1.7083,-96.8477,38.0930,4.9617,318.6704
52.6900,OUTAGE,-102.0936,38.5451,3.1414,293.8745,292.1476,-1.7269,-27.8974,-31.0388,3.0920,-0.0495,3.0149,-0.1266,201.4781,-81.6498,326.5005,-100.7940,39.6587,1.7114,-97.1269,38.2067,4.9781,321.7616
52.7900,OUTAGE,-102.3905,38.6668,3.1444,293.6147,291.5278,-2.0869,-27.9133,-31.0578,3.0920,-0.0525,3.0523,-0.0921,204.0747,-82.6741,329.6127,-101.0817,39.7722,1.7131,-97.4109,38.3187,4.9917,324.8581
52.8900,OUTAGE,-102.6889,38.7885,3.1474,293.3548,291.3056,-2.0491,-28.0092,-31.1566,3.0920,-0.0555,3.1854,0.0380,206.6842,-83.6918,332.7358,-101.3697,39.8845,1.7150,-97.7077,38.4344,4.9938,327.9774
52.9900,OUTAGE,-102.9884,38.9101,3.1504,293.0949,291.5268,-1.5680,-28.1181,-31.2686,3.0920,-0.0585,3.0690,-0.0814,209.2998,-84.7236,335.8709,-101.6574,39.9980,1.7191,-97.9931,38.5471,5.0085,331.0961
53.0900,OUTAGE,-103.2887,39.0314,3.1534,292.8349,291.5810,-1.2540,-28.2587,-31.4121,3.0920,-0.0615,3.1919,0.0384,211.9276,-85.7630,339.0206,-101.9449,40.1117,1.7243,-98.2900,38.6645,5.0122,334.2411
53.1900,OUTAGE,-103.5894,39.1523,3.1564,292.5750,291.1824,-1.3926,-28.6148,-31.7712,3.0920,-0.0645,3.0775,-0.0790,214.5958,-86.7969,342.2061,-102.2332,40.2234,1.7282,-98.5769,38.7757,5.0266,337.4101
53.2900,OUTAGE,-103.8900,39.2728,3.1594,292.3151,290.9613,-1.3538,-28.8781,-32.0375,3.0920,-0.0675,3.0702,-0.0892,217.2925,-87.8300,345.4176,-102.5219,40.3341,1.7315,-98.8636,38.8855,5.0413,340.6046
53.3900,OUTAGE,-104.1903,39.3927,3.1624,292.0552,290.8397,-1.2154,-29.2791,-32.4415,3.0920,-0.0705,3.1084,-0.0540,220.0288,-88.8716,348.6685,-102.8109,40.4441,1.7343,-99.1541,38.9961,5.0517,343.8428
53.4900,OUTAGE,-104.4897,39.5119,3.1654,291.7953,291.2116,-0.5837,-29.6710,-32.8365,3.0920,-0.0735,3.0797,-0.0858,222.7949,-89.9452,351.9579,-103.0992,40.5559,1.7388,-99.4412,39.1075,5.0646,347.1177
53.5900,OUTAGE,-104.7879,39.6304,3.1684,291.5354,291.7186,0.1832,-30.0420,-33.2104,3.0920,-0.0765,2.9426,-0.2259,225.5858,-91.0569,355.2830,-103.3864,40.6703,1.7452,-99.7146,39.2164,5.0902,350.4162
53.6900,OUTAGE,-105.0847,39.7480,3.1676,291.3952,291.9883,0.5930,-30.2975,-33.4651,3.0920,-0.0756,2.9534,-0.2142,228.3952,-92.1913,358.6319,-103.6731,40.7861,1.7522,-99.9884,39.3270,5.1136,353.7412
53.7900,OUTAGE,-105.3808,39.8645,3.1626,291.3853,292.2427,0.8574,-30.5674,-33.7300,3.0920,-0.0707,2.6682,-0.4944,231.2245,-93.3483,362.0066,-103.9593,40.9032,1.7605,-100.2354,39.4280,5.1639,357.0647
53.8900,OUTAGE,-105.6763,39.9801,3.1576,291.3753,292.2294,0.8541,-30.7794,-33.9371,3.0920,-0.0657,2.7575,-0.4002,234.0737,-94.5128,365.4017,-104.2455,41.0201,1.7688,-100.4907,39.5323,5.2050,360.4183
53.9900,OUTAGE,-105.9714,40.0950,3.1527,291.3653,292.1616,0.7963,-30.9693,-34.1220,3.0920,-0.0607,2.6789,-0.4738,236.9418,-95.6810,368.8151,-104.5319,41.1368,1.7769,-100.7388,39.6333,5.2530,363.7831
54.0900,OUTAGE,-106.2660,40.2094,3.1477,291.3554,291.9719,0.6166,-31.0513,-34.1990,3.0920,-0.0557,2.6982,-0.4494,239.8214,-96.8428,372.2362,-104.8186,41.2524,1.7841,-100.9890,39.7343,5.2984,367.1580
54.1900,OUTAGE,-106.5601,40.3234,3.1427,291.3454,291.8851,0.5397,-31.2066,-34.3492,3.0920,-0.0507,2.9084,-0.2343,242.7172,-98.0060,375.6723,-105.1055,41.3677,1.7907,-101.2589,39.8427,5.3230,370.5695
54.2900,OUTAGE,-106.8538,40.4373,3.1377,291.3354,292.0676,0.7322,-31.4999,-34.6376,3.0920,-0.0457,2.8409,-0.2968,245.6364,-99.1894,379.1372,-105.3921,41.4839,1.7978,-101.5221,39.9494,5.3540,374.0036
54.3900,OUTAGE,-107.1471,40.5512,3.1327,291.3255,292.1534,0.8280,-31.6018,-34.7345,3.0920,-0.0408,3.0151,-0.1176,248.5633,-100.3811,382.6119,-105.6784,41.6005,1.8050,-101.8014,40.0631,5.3680,377.4652
54.4900,OUTAGE,-107.4401,40.6655,3.1277,291.3155,292.1988,0.8834,-31.8406,-34.9684,3.0920,-0.0358,2.9396,-0.1882,251.5113,-101.5841,386.1102,-105.9647,41.7173,1.8119,-102.0736,40.1742,5.3890,380.9432
54.5900,OUTAGE,-107.7326,40.7802,3.1228,291.3055,292.7326,1.4271,-32.0884,-35.2112,3.0920,-0.0308,2.7991,-0.3237,254.4709,-102.8241,389.6327,-106.2499,41.8368,1.8207,-102.3317,40.2824,5.4238,384.4315
54.6900,OUTAGE,-108.0249,40.8955,3.1173,291.3090,293.2506,1.9417,-32.2200,-35.3373,3.0920,-0.0253,2.7655,-0.3518,257.4312,-104.0960,393.1676,-106.5340,41.9588,1.8312,-102.5858,40.3915,5.4624,387.9290
54.7900,OUTAGE,-108.3168,41.0112,3.1113,291.3290,293.3050,1.9759,-32.2644,-35.3756,3.0920,-0.0193,2.8823,-0.2290,260.3944,-105.3725,396.7067,-106.8180,42.0811,1.8416,-102.8505,40.5056,5.4896,391.4426
54.8900,OUTAGE,-108.6084,41.1271,3.1053,291.3491,292.7414,1.3922,-32.3923,-35.4976,3.0920,-0.0133,2.8342,-0.2711,263.3819,-106.6247,400.2591,-107.1031,42.2007,1.8490,-103.1119,40.6151,5.5203,394.9649
54.9900,OUTAGE,-108.8997,41.2431,3.0992,291.3692,291.8116,0.4424,-32.6510,-35.7502,3.0920,-0.0073,2.8269,-0.2723,266.4132,-107.8378,403.8377,-107.3902,42.3156,1.8517,-103.3744,40.7202,5.5500,398.5126
55.0900,OUTAGE,-109.1905,41.3592,3.0932,291.3893,291.1303,-0.2589,-32.8771,-35.9703,3.0920,-0.0012,2.6951,-0.3981,269.4799,-109.0230,407.4385,-107.6786,42.4270,1.8510,-103.6258,40.8173,5.5911,402.0696
55.1900,OUTAGE,-109.4809,41.4754,3.0872,291.4093,290.6204,-0.7889,-32.9634,-36.0506,3.0920,0.0048,2.7456,-0.3416,272.5650,-110.1839,411.0471,-107.9680,42.5359,1.8476,-103.8827,40.9140,5.6263,405.6396
55.2900,OUTAGE,-109.7709,41.5917,3.0812,291.4294,290.1399,-1.2895,-33.0717,-36.1529,3.0920,0.0108,2.7501,-0.3310,275.6700,-111.3226,414.6654,-108.2583,42.6424,1.8417,-104.1409,41.0087,5.6601,409.2202
55.3900,OUTAGE,-110.0603,41.7078,3.0751,291.4495,289.6182,-1.8313,-33.2698,-36.3449,3.0920,0.0168,2.7086,-0.3666,278.8038,-112.4396,418.3022,-108.5495,42.7462,1.8332,-104.3961,41.0996,5.6968,412.8153
55.4900,OUTAGE,-110.3492,41.8239,3.0691,291.4696,289.6835,-1.7861,-33.4756,-36.5448,3.0920,0.0228,2.7239,-0.3453,281.9558,-113.5672,421.9592,-108.8406,42.8503,1.8246,-104.6525,41.1914,5.7317,416.4327
55.5900,OUTAGE,-110.6375,41.9399,3.0631,291.4897,290.0462,-1.4434,-33.5429,-36.6060,3.0920,0.0289,2.7160,-0.3471,285.1069,-114.7170,425.6231,-109.1311,42.9563,1.8173,-104.9077,41.2845,5.7672,420.0569
55.6900,OUTAGE,-110.9251,42.0556,3.0605,291.5290,290.9083,-0.6207,-33.8075,-36.8680,3.0920,0.0315,2.6475,-0.4130,288.2650,-115.9235,429.3135,-109.4200,43.0667,1.8132,-105.1550,41.3790,5.8097,423.7019
55.7900,OUTAGE,-111.2114,42.1706,3.0615,291.5889,291.7842,0.1953,-33.9541,-37.0156,3.0920,0.0305,2.8022,-0.2593,291.4179,-117.1835,433.0175,-109.7071,43.1814,1.8124,-105.4152,41.4830,5.8368,427.3776
55.8900,OUTAGE,-111.4966,42.2851,3.0625,291.6488,292.4536,0.8048,-34.2224,-37.2849,3.0920,0.0295,0.0000,-3.0625,294.5807,-118.4906,436.7466,-109.9928,43.2995,1.8139,-105.4152,41.4830,6.1340,430.7996
55.9900,OUTAGE,-111.7809,42.3993,3.0635,291.7086,292.8704,1.1618,-34.3702,-37.4337,3.0920,0.0285,0.0000,-3.0635,297.7476,-119.8264,440.4892,-110.2777,43.4197,1.8168,-105.4152,41.4830,6.4314,434.2360
56.0900,OUTAGE,-112.0649,42.5135,3.0645,291.7685,293.0469,1.2784,-34.5382,-37.6027,3.0920,0.0275,0.0000,-3.0645,300.9257,-121.1785,444.2480,-110.5622,43.5407,1.8202,-105.4152,41.4830,6.7291,437.6890
56.1900,OUTAGE,-112.3487,42.6280,3.0655,291.8284,292.9845,1.1561,-34.7272,-37.7926,3.0920,0.0265,0.0000,-3.0655,304.1227,-122.5346,448.0258,-110.8469,43.6615,1.8230,-105.4152,41.4830,7.0274,441.1610
56.2900,OUTAGE,-112.6327,42.7430,3.0665,291.8882,292.7572,0.8689,-34.9772,-38.0437,3.0920,0.0255,0.0000,-3.0665,307.3482,-123.8876,451.8292,-111.1320,43.7811,1.8247,-105.4152,41.4830,7.3266,444.6583
56.3900,OUTAGE,-112.9172,42.8587,3.0675,291.9481,292.5630,0.6149,-35.1331,-38.2006,3.0920,0.0245,0.0000,-3.0675,310.5926,-125.2356,455.6492,-111.4175,43.8997,1.8256,-105.4152,41.4830,7.6271,448.1713
56.4900,OUTAGE,-113.2026,42.9754,3.0685,292.0080,292.6967,0.6887,-35.3279,-38.3964,3.0920,0.0235,0.0000,-3.0685,313.8518,-126.5988,459.4897,-111.7028,44.0190,1.8272,-105.4152,41.4830,7.9291,451.7037
56.5900,OUTAGE,-113.4892,43.0933,3.0695,292.0679,292.9646,0.8967,-35.4460,-38.5155,3.0920,0.0225,0.0000,-3.0695,317.1154,-127.9817,463.3433,-111.9875,44.1396,1.8303,-105.4152,41.4830,8.2330,455.2477
56.6900,OUTAGE,-113.7773,43.2129,3.0733,292.1558,293.4329,1.2771,-35.6561,-38.7294,3.0920,0.0187,0.0000,-3.0733,320.3870,-129.3997,467.2191,-112.2712,44.2626,1.8358,-105.4152,41.4830,8.5391,458.8119
56.7900,OUTAGE,-114.0664,43.3346,3.0803,292.2763,293.5164,1.2401,-35.8512,-38.9315,3.0920,0.0117,0.0000,-3.0803,323.6744,-130.8302,471.1160,-112.5547,44.3860,1.8413,-105.4152,41.4830,8.8471,462.3956
56.8900,OUTAGE,-114.3563,43.4582,3.0873,292.3968,293.3128,0.9159,-36.1123,-39.1996,3.0920,0.0047,0.0000,-3.0873,326.9908,-132.2593,475.0410,-112.8387,44.5083,1.8456,-105.4152,41.4830,9.1567,466.0057
56.9900,OUTAGE,-114.6470,43.5831,3.0943,292.5173,293.1087,0.5914,-36.2787,-39.3730,3.0920,-0.0024,0.0000,-3.0943,330.3275,-133.6832,478.9840,-113.1230,44.6297,1.8487,-105.4152,41.4830,9.4677,469.6327
57.0900,OUTAGE,-114.9383,43.7088,3.1014,292.6379,293.3085,0.6706,-36.5221,-39.6235,3.0920,-0.0094,0.0000,-3.1014,333.6817,-135.1283,482.9520,-113.4070,44.7520,1.8529,-105.4152,41.4830,9.7798,473.2838
57.1900,OUTAGE,-115.2300,43.8348,3.1084,292.7584,293.4160,0.6576,-36.7398,-39.8482,3.0920,-0.0164,0.0000,-3.1084,337.0531,-136.5884,486.9420,-113.6907,44.8749,1.8578,-105.4152,41.4830,10.0927,476.9566
57.2900,OUTAGE,-115.5221,43.9604,3.1154,292.8789,293.0984,0.2195,-36.8898,-40.0052,3.0920,-0.0235,0.0000,-3.1154,340.4463,-138.0356,490.9478,-113.9751,44.9962,1.8617,-105.4152,41.4830,10.4062,480.6448
57.3900,OUTAGE,-115.8145,44.0852,3.1225,292.9994,292.4873,-0.5121,-37.1007,-40.2232,3.0920,-0.0305,0.0000,-3.1225,343.8743,-139.4546,494.9754,-114.2608,45.1145,1.8636,-105.4152,41.4830,10.7199,484.3547
57.4900,OUTAGE,-116.1069,44.2087,3.1295,293.1199,291.7237,-1.3963,-37.1940,-40.3235,3.0920,-0.0375,0.0000,-3.1295,347.3295,-140.8313,499.0121,-114.5481,45.2289,1.8630,-105.4152,41.4830,11.0337,488.0740
57.5900,OUTAGE,-116.3993,44.3303,3.1365,293.2404,291.3379,-1.9025,-37.3042,-40.4407,3.0920,-0.0446,0.0000,-3.1365,350.8042,-142.1886,503.0591,-114.8361,45.3414,1.8617,-105.4152,41.4830,11.3471,491.8043
57.6900,OUTAGE,-116.6916,44.4499,3.1395,293.1371,291.0182,-2.1189,-37.4921,-40.6316,3.0920,-0.0475,0.0000,-3.1395,354.3040,-143.5334,507.1238,-115.1247,45.4523,1.8601,-105.4152,41.4830,11.6602,495.5530
57.7900,OUTAGE,-116.9841,44.5694,3.1385,292.8149,290.9228,-1.8921,-37.6609,-40.7994,3.0920,-0.0465,0.0000,-3.1385,357.8218,-144.8783,511.2055,-115.4135,45.5627,1.8584,-105.4152,41.4830,11.9736,499.3185
57.8900,OUTAGE,-117.2770,44.6888,3.1375,292.4927,290.7445,-1.7482,-37.9800,-41.1175,3.0920,-0.0455,0.0000,-3.1375,361.3735,-146.2235,515.3192,-115.7027,45.6723,1.8563,-105.4152,41.4830,12.2874,503.1157
57.9900,OUTAGE,-117.5702,44.8076,3.1365,292.1704,290.3959,-1.7745,-38.1273,-41.2638,3.0920,-0.0445,0.0000,-3.1365,364.9472,-147.5523,519.4472,-115.9925,45.7800,1.8533,-105.4152,41.4830,12.6015,506.9272
58.0900,OUTAGE,-117.8635,44.9255,3.1355,291.8481,289.3525,-2.4956,-38.5816,-41.7170,3.0920,-0.0435,2.7913,-0.3442,368.5874,-148.8308,523.6182,-116.2842,45.8825,1.8466,-105.6786,41.5754,12.6371,511.0604
58.1900,OUTAGE,-118.1569,45.0421,3.1345,291.5258,288.6779,-2.8479,-38.8360,-41.9705,3.0920,-0.0425,2.8530,-0.2814,372.2665,-150.0745,527.8121,-116.5771,45.9815,1.8380,-105.9488,41.6668,12.6661,515.2229
58.2900,OUTAGE,-118.4505,45.1570,3.1334,291.2035,288.4629,-2.7406,-39.0509,-42.1843,3.0920,-0.0415,2.8724,-0.2611,375.9706,-151.3112,532.0262,-116.8704,46.0794,1.8296,-106.2213,41.7578,12.6928,519.4079
58.3900,OUTAGE,-118.7440,45.2697,3.1324,290.8812,288.4862,-2.3950,-39.1540,-42.2865,3.0920,-0.0405,2.7803,-0.3521,379.6839,-152.5527,536.2500,-117.1636,46.1775,1.8225,-106.4850,41.8459,12.7282,523.5943
58.4900,OUTAGE,-119.0375,45.3799,3.1314,290.5589,288.7336,-1.8253,-39.3998,-42.5312,3.0920,-0.0395,2.7234,-0.4080,383.4152,-153.8181,540.4984,-117.4565,46.2768,1.8177,-106.7429,41.9334,12.7686,527.8007
58.5900,OUTAGE,-119.3309,45.4871,3.1304,290.2368,289.3992,-0.8376,-39.5965,-42.7269,3.0920,-0.0385,2.7410,-0.3895,387.1500,-155.1333,544.7674,-117.7481,46.3795,1.8170,-107.0014,42.0244,12.8065,532.0308
58.6900,OUTAGE,-119.6241,45.5912,3.1294,289.9069,289.7797,-0.1272,-39.8742,-43.0037,3.0920,-0.0375,2.8777,-0.2517,390.9022,-156.4826,549.0637,-118.0391,46.4841,1.8192,-107.2722,42.1218,12.8299,536.3035
58.7900,OUTAGE,-119.9171,45.6927,3.1284,289.5712,289.5640,-0.0071,-40.3081,-43.4366,3.0920,-0.0365,2.8730,-0.2554,394.7003,-157.8324,553.4018,-118.3304,46.5876,1.8217,-107.5429,42.2180,12.8528,540.6185
58.8900,OUTAGE,-120.2100,45.7919,3.1275,289.2354,288.4954,-0.7400,-40.5358,-43.6632,3.0920,-0.0355,2.8501,-0.2773,398.5445,-159.1183,557.7584,-118.6236,46.6857,1.8208,-107.8132,42.3084,12.8769,544.9503
58.9900,OUTAGE,-120.5028,45.8892,3.1265,288.8995,287.0616,-1.8379,-40.7927,-43.9192,3.0920,-0.0345,2.8129,-0.3136,402.4442,-160.3151,562.1333,-118.9192,46.7764,1.8152,-108.0821,42.3910,12.9039,549.2968
59.0900,OUTAGE,-120.7956,45.9847,3.1255,288.5636,286.3156,-2.2480,-41.2745,-44.4000,3.0920,-0.0335,2.8133,-0.3122,406.4055,-161.4747,566.5513,-119.2160,46.8633,1.8075,-108.3521,42.4700,12.9303,553.6866
59.1900,OUTAGE,-121.0885,46.0788,3.1245,288.2277,286.3685,-1.8592,-41.5529,-44.6774,3.0920,-0.0325,2.8708,-0.2537,410.3924,-162.6457,570.9972,-119.5126,46.9504,1.8009,-108.6276,42.5509,12.9507,558.1105
59.2900,OUTAGE,-121.3816,46.1716,3.1235,287.8918,286.7556,-1.1362,-41.8853,-45.0088,3.0920,-0.0315,2.8738,-0.2497,414.4030,-163.8532,575.4786,-119.8087,47.0396,1.7965,-108.9027,42.6338,12.9707,562.5707
59.3900,OUTAGE,-121.6750,46.2636,3.1225,287.5559,286.9125,-0.6435,-42.0804,-45.2030,3.0920,-0.0305,2.8812,-0.2413,418.4291,-165.0774,579.9806,-120.1045,47.1295,1.7934,-109.1784,42.7176,12.9900,567.0524
59.4900,OUTAGE,-121.9688,46.3549,3.1215,287.2201,286.9391,-0.2811,-42.1783,-45.2998,3.0920,-0.0296,2.9851,-0.1364,422.4639,-166.3062,584.4927,-120.4003,47.2196,1.7911,-109.4640,42.8046,12.9991,571.5546
59.5900,OUTAGE,-122.2630,46.4458,3.1205,286.8844,287.2442,0.3598,-42.2615,-45.3820,3.0920,-0.0286,2.8616,-0.2589,426.5001,-167.5591,589.0153,-120.6956,47.3113,1.7905,-109.7373,42.8894,13.0209,576.0548
59.6900,OUTAGE,-122.5578,46.5366,3.1168,286.6364,287.3553,0.7188,-42.3214,-45.4382,3.0920,-0.0248,2.8394,-0.2774,430.5396,-168.8215,593.5451,-120.9907,47.4035,1.7908,-110.0083,42.9741,13.0454,580.5595
59.7900,OUTAGE,-122.8532,46.6271,3.1098,286.4953,287.0668,0.5715,-42.6038,-45.7136,3.0920,-0.0178,2.9507,-0.1591,434.6123,-170.0719,598.1022,-121.2863,47.4942,1.7908,-110.2904,43.0607,13.0593,585.1021
59.8900,OUTAGE,-123.1492,46.7171,3.1027,286.3542,286.6037,0.2495,-42.8874,-45.9901,3.0920,-0.0107,2.8983,-0.2044,438.7223,-171.2974,602.6855,-121.5826,47.5826,1.7898,-110.5681,43.1435,13.0788,589.6650
59.9900,OUTAGE,-123.4456,46.8064,3.0957,286.2131,286.1903,-0.0228,-43.2300,-46.3257,3.0920,-0.0037,2.9425,-0.1532,442.8738,-172.5028,607.3008,-121.8796,47.6688,1.7878,-110.8507,43.2256,13.0941,594.2638
60.0900,OUTAGE,-123.7424,46.8949,3.0886,286.0720,285.8167,-0.2553,-43.5248,-46.6134,3.0920,0.0034,3.0415,-0.0471,447.0615,-173.6891,611.9431,-122.1770,47.7531,1.7851,-111.1433,43.3085,13.0996,598.8994
60.1900,OUTAGE,-124.0392,46.9825,3.0815,285.9309,285.3443,-0.5866,-43.7400,-46.8215,3.0920,0.0104,2.9224,-0.1591,451.2796,-174.8465,616.6034,-122.4752,47.8349,1.7812,-111.4251,43.3858,13.1168,603.5412
60.2900,OUTAGE,-124.3360,47.0688,3.0745,285.7898,284.8986,-0.8911,-43.9571,-47.0316,3.0920,0.0175,2.8818,-0.1927,455.5275,-175.9767,621.2818,-122.7740,47.9144,1.7762,-111.7036,43.4599,13.1378,608.1970
60.3900,OUTAGE,-124.6327,47.1539,3.0674,285.6487,284.5261,-1.1226,-44.2143,-47.2818,3.0920,0.0245,2.9316,-0.1358,459.8076,-177.0857,625.9823,-123.0733,47.9920,1.7703,-111.9874,43.5334,13.1533,612.8804
60.4900,OUTAGE,-124.9290,47.2375,3.0604,285.5075,284.2218,-1.2857,-44.5148,-47.5751,3.0920,0.0316,2.9380,-0.1224,464.1227,-178.1793,630.7096,-123.3731,48.0679,1.7637,-112.2722,43.6056,13.1676,617.5918
60.5900,OUTAGE,-125.2249,47.3194,3.0533,285.3664,284.1390,-1.2275,-44.7631,-47.8164,3.0920,0.0387,2.9874,-0.0659,468.4634,-179.2728,635.4602,-123.6729,48.1435,1.7572,-112.5619,43.6786,13.1760,622.3324
60.6900,OUTAGE,-125.5201,47.4004,3.0484,285.1621,284.2142,-0.9479,-45.1922,-48.2406,3.0920,0.0436,3.0101,-0.0383,472.8442,-180.3824,640.2537,-123.9726,48.2194,1.7508,-112.8537,43.7525,13.1812,627.1192
60.7900,OUTAGE,-125.8143,47.4845,3.0454,284.9013,284.2786,-0.6227,-45.4308,-48.4762,3.0920,0.0466,2.7962,-0.2492,477.2470,-181.5029,645.0722,-124.2723,48.2956,1.7424,-113.1247,43.8214,13.2077,631.9096
60.8900,OUTAGE,-126.1079,47.5705,3.0424,284.6405,284.4092,-0.2313,-45.8005,-48.8429,3.0920,0.0496,2.7910,-0.2514,481.6829,-182.6427,649.9291,-124.5717,48.3726,1.7329,-113.3950,43.8909,13.2347,636.7379
60.9900,OUTAGE,-126.4010,47.6569,3.0394,284.3797,284.5416,0.1619,-45.9625,-49.0018,3.0920,0.0526,2.8189,-0.2204,486.1319,-183.7967,654.8033,-124.8710,48.4502,1.7234,-113.6679,43.9617,13.2585,641.5869
61.0900,OUTAGE,-126.6940,47.7417,3.0364,284.1188,284.1634,0.0446,-46.0747,-49.1110,3.0920,0.0556,2.7873,-0.2491,490.5993,-184.9241,659.6851,-125.1708,48.5259,1.7132,-113.9381,44.0299,13.2850,646.4406
61.1900,OUTAGE,-126.9872,47.8233,3.0334,283.8579,283.6889,-0.1691,-46.1917,-49.2251,3.0920,0.0586,2.8448,-0.1885,495.0873,-186.0172,664.5736,-125.4712,48.5990,1.7029,-114.2145,44.0972,13.3050,651.3074
61.2900,OUTAGE,-127.2808,47.8998,3.0304,283.5971,283.4263,-0.1708,-46.4119,-49.4423,3.0920,0.0616,2.9267,-0.1037,499.6017,-187.0949,669.4804,-125.7720,48.6708,1.6944,-114.4992,44.1652,13.3160,656.2020
61.3900,OUTAGE,-127.5751,47.9695,3.0273,283.3363,283.2653,-0.0710,-46.6113,-49.6386,3.0920,0.0646,3.0111,-0.0162,504.1384,-188.1644,674.4043,-126.0729,48.7418,1.6891,-114.7923,44.2342,13.3174,661.1236
61.4900,OUTAGE,-127.8705,48.0306,3.0243,283.0755,282.7998,-0.2757,-46.8456,-49.8699,3.0920,0.0676,2.9672,-0.0571,508.7066,-189.2022,679.3451,-126.3744,48.8103,1.6871,-115.0816,44.3000,13.3219,666.0593
61.5900,OUTAGE,-128.1672,48.0813,3.0213,282.8147,281.8142,-1.0005,-46.8209,-49.8422,3.0920,0.0707,2.9009,-0.1204,513.2895,-190.1609,684.2704,-126.6771,48.8736,1.6877,-115.3656,44.3594,13.3317,670.9746
61.6900,OUTAGE,-128.4653,48.1220,3.0278,282.0903,280.3766,-1.7137,-47.0145,-50.0423,3.0920,0.0642,2.8270,-0.2008,517.9140,-191.0077,689.1946,-126.9812,48.9293,1.6894,-115.6437,44.4103,13.3481,675.8824
61.7900,OUTAGE,-128.7639,48.1612,3.0417,280.9990,278.5323,-2.4667,-47.1748,-50.2165,3.0920,0.0502,2.8313,-0.2104,522.5793,-191.7076,694.1074,-127.2870,48.9752,1.6864,-115.9237,44.4523,13.3652,680.7771
61.8900,OUTAGE,-129.0631,48.1995,3.0557,279.9050,276.5585,-3.3464,-47.1816,-50.2372,3.0920,0.0363,2.8562,-0.1994,527.2666,-192.2465,698.9870,-127.5942,49.0105,1.6779,-116.2074,44.4849,13.3816,685.6388
61.9900,OUTAGE,-129.3629,48.2359,3.0696,278.8089,274.8112,-3.9977,-47.4623,-50.5319,3.0920,0.0224,2.8462,-0.2234,531.9961,-192.6446,703.8602,-127.9023,49.0364,1.6656,-116.4910,44.5088,13.4006,690.4906
62.0900,OUTAGE,-129.6636,48.2696,3.0835,277.7117,273.1719,-4.5398,-47.6553,-50.7388,3.0920,0.0085,2.6429,-0.4406,536.7543,-192.9082,708.7168,-128.2110,49.0535,1.6506,-116.7549,44.5234,13.4413,695.3043
62.1900,OUTAGE,-129.9652,48.2997,3.0974,276.6141,271.3998,-5.2144,-47.7729,-50.8703,3.0920,-0.0055,2.6833,-0.4142,541.5302,-193.0250,713.5430,-128.5201,49.0611,1.6334,-117.0231,44.5300,13.4799,700.0892
62.2900,OUTAGE,-130.2679,48.3255,3.1114,275.5170,269.7869,-5.7301,-48.1518,-51.2632,3.0920,-0.0194,2.6225,-0.4889,546.3453,-193.0070,718.3641,-128.8293,49.0599,1.6152,-117.2854,44.5290,13.5263,704.8611
62.3900,OUTAGE,-130.5720,48.3461,3.1253,274.4211,268.7565,-5.6646,-48.4855,-51.6108,3.0920,-0.0333,2.6452,-0.4801,551.1927,-192.9018,723.1899,-129.1384,49.0532,1.5984,-117.5499,44.5233,13.5716,709.6389
62.4900,OUTAGE,-130.8774,48.3606,3.1392,273.3272,267.9164,-5.4107,-48.8343,-51.9735,3.0920,-0.0472,2.6711,-0.4681,556.0729,-192.7243,728.0265,-129.4474,49.0420,1.5840,-117.8168,44.5135,13.6154,714.4292
62.5900,OUTAGE,-131.1843,48.3683,3.1531,272.2361,267.2594,-4.9768,-49.0856,-52.2388,3.0920,-0.0612,2.5067,-0.6465,560.9759,-192.4896,732.8699,-129.7563,49.0272,1.5727,-118.0672,44.5016,13.6752,719.2109
62.6900,OUTAGE,-131.4933,48.3676,3.1656,271.1627,266.6389,-4.5238,-49.3955,-52.5611,3.0920,-0.0736,2.4320,-0.7336,565.9069,-192.2000,737.7262,-130.0649,49.0090,1.5658,-118.3100,44.4873,13.7426,723.9984
62.7900,OUTAGE,-131.8061,48.3553,3.1766,270.1014,266.2140,-3.8874,-49.6531,-52.8297,3.0920,-0.0847,2.4613,-0.7153,570.8614,-191.8721,742.5973,-130.3735,48.9886,1.5664,-118.5556,44.4711,13.8081,728.8030
62.8900,OUTAGE,-132.1219,48.3323,3.1877,269.0376,265.6711,-3.3665,-49.8019,-52.9896,3.0920,-0.0957,2.3425,-0.8452,575.8274,-191.4962,747.4690,-130.6818,48.9653,1.5732,-118.7891,44.4534,13.8856,733.5968
62.9900,OUTAGE,-132.4400,48.3001,3.1987,267.9720,264.5904,-3.3816,-50.2633,-53.4620,3.0920,-0.1068,2.3409,-0.8578,580.8313,-191.0223,752.3504,-130.9896,48.9361,1.5837,-119.0222,44.4313,13.9644,738.3992
63.0900,OUTAGE,-132.7591,48.2604,3.2098,266.9053,263.3741,-3.5312,-50.3260,-53.5357,3.0920,-0.1178,2.3533,-0.8565,585.8303,-190.4417,757.1984,-131.2967,48.9005,1.5963,-119.2559,44.4041,14.0430,743.1683
