t_ns,value
32658858001798,3.0
32659498002787,2.0
32659977999141,1.0
32660618003985,4.0
32660778002058,1.0
32661098000235,0.0
32661418001277,12.0
32661737999194,0.0
32662378001537,6.0
32662538065600,11.0
32662858026173,9.0
32663017999454,8.0
32663178093933,4.0
32663338000964,0.0
32664777999454,1.0
32664938000444,2.0
32665098003360,4.0
32665258001225,0.0
32666858054402,3.0
32667018005027,14.0
32667338000183,13.0
32667498110391,4.0
32667658004662,0.0
32671978002371,0.0
32673098029899,2.0
32673258020472,3.0
32673578001878,0.0
32674058000784,14.0
32674218016513,9.0
32674378001565,0.0
32675338001253,9.0
32675498036982,17.0
32675818094065,18.0
32675977999899,1.0
32676138026982,10.0
32676298002138,20.0
32676457998961,19.0
32676617998857,17.0
32676778001982,15.0
32676938039482,14.0
32677098002451,12.0
32677258002503,10.0
32677418002503,8.0
32677737999274,6.0
32677898001044,4.0
32678218002919,3.0
32678538210940,1.0
32678698002399,2.0
32678858001409,1.0
32679178206149,0.0
32679338001409,1.0
32679498001044,0.0
32679818040159,1.0
32680138001930,0.0
32680618008597,3.0
32680777998857,0.0
32682058000263,4.0
32682378001461,0.0
32686698001878,0.0
32688618004222,1.0
32688778003128,2.0
32688937999430,0.0
32693257998961,0.0
32697577998805,0.0
32697898065107,3.0
32698057999951,10.0
32698217999899,2.0
32698378005055,0.0
32699337999586,1.0
32699818005419,0.0
32700938001305,4.0
32701098002086,11.0
32701577999847,10.0
32701738002451,9.0
32702058153180,8.0
32702377999013,7.0
32702538000211,1.0
32702698004690,7.0
32702858001513,8.0
32703017999065,5.0
32703178007919,2.0
32703338002347,4.0
32703498000680,8.0
32703818198492,3.0
32704138005211,1.0
32704298007659,2.0
32704778001513,7.0
32704938092242,12.0
32705098001097,12.0
32705258002711,2.0
32705418002451,0.0
32706858003336,5.0
32707018005524,10.0
32707178001878,9.0
32707337999117,4.0
32707498003076,0.0
32707658003961,2.0
32707818004586,4.0
32707977999951,7.0
32708138186097,6.0
32708298001826,5.0
32708458002294,4.0
32708778078336,3.0
32709098003597,2.0
32709578001357,1.0
32709737999586,0.0
32709898001253,2.0
32710058003388,1.0
32711338001357,0.0
32711658002659,1.0
32711818001617,0.0
32712618002294,2.0
32712778004690,3.0
32712937999378,1.0
32713098088128,0.0
32714697999534,5.0
32714857999117,11.0
32715337999899,6.0
32715498000628,0.0
32715977999013,8.0
32716138003440,7.0
32716458117659,6.0
32716617999690,5.0
32717098001878,4.0
32717578002138,1.0
32717738002190,0.0
32717897998961,1.0
32718058088701,2.0
32718537999586,0.0
32719818002399,2.0
32719978005211,1.0
32720138001930,0.0
32720458230211,4.0
32720618003961,9.0
32720778001982,7.0
32720938000055,0.0
32721738044117,9.0
32722217999274,7.0
32722538000940,1.0
32722697999638,0.0
32722857999794,2.0
32723018002294,4.0
32723338000576,3.0
32723498002451,2.0
32724138001669,1.0
32725098031409,0.0
32727017999794,1.0
32727177999690,0.0
32730857999794,1.0
32731018105992,2.0
32731178003128,4.0
32731337998909,6.0
32731497998388,4.0
32731658001097,0.0
32732138004482,1.0
32732458094148,0.0
32733257998887,7.0
32733418123314,5.0
32733578001648,0.0
32736618001491,2.0
32736778002481,3.0
32736937999095,0.0
32737738094408,3.0
32737898002325,7.0
32738058001856,8.0
32738378226908,7.0
32738538001387,6.0
32739018003366,5.0
32739178003262,6.0
32739497999929,5.0
32739658002116,4.0
32739818000502,3.0
32740138001595,0.0
32740618002533,1.0
32740778000866,0.0
32740938001648,1.0
32741418179512,0.0
32741577999043,1.0
32741897999356,0.0
32742378001804,1.0
32742698107689,0.0
32743818000710,1.0
32743978003314,0.0
32745738003627,1.0
32745898002064,2.0
32746378046283,0.0
32746538002168,1.0
32747498001752,0.0
32751817999252,0.0
32753258002533,1.0
32753418002168,0.0
32753898004304,5.0
32754058005450,8.0
32754538001387,4.0
32754698008314,1.0
32754857998887,0.0
32755178011283,5.0
32755338002220,4.0
32755658003262,10.0
32755977999616,2.0
32756458043054,1.0
32757098095658,0.0
32757257999200,1.0
32757578002012,0.0
32757738003002,10.0
32757897999200,17.0
32758058099877,14.0
32758217999929,5.0
32758378004825,9.0
32758537998835,4.0
32758698057585,0.0
32759338001752,2.0
32759498003835,1.0
32760138004460,0.0
32760778003887,1.0
32760938004616,0.0
32761898002689,1.0
32762217999095,0.0
32763178002064,1.0
32763338004356,2.0
32763497999460,3.0
32763657999773,4.0
32763818005189,0.0
32766378002741,6.0
32766537999929,5.0
32766698023887,4.0
32767018008054,3.0
32767338001804,2.0
32767818000085,1.0
32767978003002,2.0
32768138137689,1.0
32768618005710,0.0
32769898004460,13.0
32770058002793,12.0
32770378128366,11.0
32770538002012,10.0
32770698009564,0.0
32770857999304,3.0
32771018001075,7.0
32771178001439,6.0
32771338002325,5.0
32771498000189,4.0
32771658000137,3.0
32771977999825,2.0
32772458037064,0.0
32772618002533,1.0
32773578002116,0.0
32773898002273,1.0
32774218002481,0.0
32778538001595,0.0
32782858002689,0.0
32784298000033,9.0
32784457999304,10.0
32784618001856,5.0
32784937999616,4.0
32785258003002,3.0
32785418001700,2.0
32785898004043,1.0
32786538002377,3.0
32786698001804,1.0
32786857999616,0.0
32788137998939,1.0
32788938098783,0.0
32791978001856,1.0
32792138005970,2.0
32792457999072,0.0
32795178002041,1.0
32795338004854,3.0
32795658001208,1.0
32795978001677,2.0
32796938003708,1.0
32797098001104,0.0
32799978000270,8.0
32800298001052,7.0
32800457999697,6.0
32800618003656,5.0
32800778047510,4.0
32800937999437,3.0
32801097998968,2.0
32801578001781,1.0
32802058005010,0.0
32803658001052,4.0
32803818004489,11.0
32803978001989,5.0
32804137999906,0.0
32804778000062,1.0
32804938002249,0.0
32805098032927,3.0
32805257999229,5.0
32805578002614,4.0
32805898005687,3.0
32806058001572,2.0
32806537999072,1.0
32806698161624,0.0
32807338078187,1.0
32807658004489,0.0
32809258019802,1.0
32809418003447,2.0
32810217999645,1.0
32810698002406,0.0
32810857999906,1.0
32811018121781,2.0
32811178001416,4.0
32811338069749,3.0
32811498002666,1.0
32811658004281,0.0
32811818003708,1.0
32811978002562,0.0
32813417999854,10.0
32813578023968,9.0
32813897999697,8.0
32814218001104,4.0
32814378000687,0.0
32815018001468,2.0
32815177999489,5.0
32815338086729,4.0
32815658004333,5.0
32815817998760,4.0
32815978024958,3.0
32816618110739,2.0
32817098000479,1.0
32818217998968,0.0
32819178001520,2.0
32819338016416,3.0
32819818001520,2.0
32820458001781,1.0
32821098006416,2.0
32821417999958,0.0
32821897999124,1.0
32822058003135,0.0
32823338117979,1.0
32823498002197,2.0
32823658005479,0.0
32826698004072,2.0
32826857999124,0.0
32829098002041,1.0
32829258002406,0.0
32830858004593,4.0
32831018000843,2.0
32831177999020,5.0
32831338133291,6.0
32831498001885,5.0
32831658005739,2.0
32831818000114,1.0
32831978048499,0.0
32833418001989,1.0
32833578002666,0.0
32834698001364,4.0
32834858003864,7.0
32835178002041,6.0
32835497999020,5.0
32835658004697,4.0
32836298027145,3.0
32836618065166,4.0
32836778000062,2.0
32838698004385,1.0
32839498005947,0.0
32839658004854,1.0
32839817999177,0.0
32840138002145,9.0
32840298004906,8.0
32840458001520,0.0
32840618002354,6.0
32840938001729,5.0
32841097999645,4.0
32841258135270,0.0
32841418002927,1.0
32841577999124,3.0
32841737998968,2.0
32842058001156,1.0
32842218000427,0.0
32842378003135,1.0
32843018214906,0.0
32846058003499,17.0
32846218002302,15.0
32846378001833,0.0
32847177998760,7.0
32847338157093,14.0
32847658005427,12.0
32847817999333,11.0
32847978003135,7.0
32848298004281,5.0
32848457999229,4.0
32848618045218,3.0
32848778003968,2.0
32849097999281,0.0
32849258043604,2.0
32849418003447,3.0
32849578000427,1.0
32849737999229,0.0
32851497999749,8.0
32851658003708,18.0
32851818002562,4.0
32851978001677,5.0
32852138002406,0.0
32852938173164,1.0
32853098003841,0.0
32853738002070,2.0
32853898001080,3.0
32854058001393,4.0
32854218001341,8.0
32854378133476,5.0
32854538000299,6.0
32854698004830,2.0
32854858001862,5.0
32855178002122,2.0
32855658004883,4.0
32855817999622,2.0
32855978060976,1.0
32856138001601,0.0
32858218003008,1.0
32858378000872,0.0
32859018081393,1.0
32859658002018,2.0
32859818005403,1.0
32859978003372,0.0
32863177999570,1.0
32863338164414,9.0
32863498002955,8.0
32863658005247,7.0
32863978078424,6.0
32864138002747,5.0
32864298004935,4.0
32864457999987,3.0
32864618000924,2.0
32864938001862,1.0
32865098002851,2.0
32865258004570,1.0
32865578005768,2.0
32865898003008,0.0
32866378002383,1.0
32866538001341,0.0
32868458003789,3.0
32868618008528,1.0
32868777999726,15.0
32868938002643,14.0
32869098006289,5.0
32869258002903,1.0
32869417999258,0.0
32873738001445,0.0
32874058004935,3.0
32874218120455,4.0
32874378001810,3.0
32874538001341,2.0
32875338002018,0.0
32878858005560,1.0
32879018057643,0.0
32879978048893,1.0
32880138000299,0.0
32880937999414,1.0
32881098043424,0.0
32885417999258,0.0
32889737999935,0.0
32894058004726,0.0
32898378005091,0.0
