t_s,phase,gnss_x_m,gnss_y_m,gnss_speed,gnss_bearing_deg,gyro_heading_deg,heading_err_deg,imu_accel_speed,imu_accel_speed_err,last_speed,last_speed_err,ml_speed,ml_speed_err,imu_x_m,imu_y_m,imu_pos_err_m,last_x_m,last_y_m,last_pos_err_m,ml_x_m,ml_y_m,ml_pos_err_m,ml_correction_vs_imu_m
54.2900,OUTAGE,75.3365,18.2013,2.9570,113.3477,112.8876,-0.4601,15.7598,12.8028,2.9471,-0.0099,0.0000,-2.9570,212.3334,-22.0146,142.7777,72.9167,21.2365,3.8817,-1.0898,23.6999,76.6238,218.2642
54.3900,OUTAGE,75.6163,18.0800,2.9650,113.2877,113.2212,-0.0665,15.7387,12.7737,2.9471,-0.0179,0.0000,-2.9650,213.7798,-22.6351,144.0378,73.1875,21.1203,3.8913,-1.0898,23.6999,76.9117,219.8087
54.4900,OUTAGE,75.8973,17.9584,2.9730,113.2277,113.4540,0.2263,15.6437,12.6707,2.9471,-0.0259,0.0000,-2.9730,215.2149,-23.2578,145.2865,73.4579,21.0030,3.9013,-1.0898,23.6999,77.2008,221.3431
54.5900,OUTAGE,76.1790,17.8367,2.9810,113.1677,113.6952,0.5275,15.9432,12.9622,2.9471,-0.0339,0.0000,-2.9810,216.6748,-23.8985,146.5636,73.7278,20.8845,3.9112,-1.0898,23.6999,77.4909,222.9059
54.6900,OUTAGE,76.4612,17.7153,2.9890,113.1077,113.5109,0.4033,16.1002,13.1112,2.9471,-0.0419,0.0000,-2.9890,218.1512,-24.5407,147.8568,73.9980,20.7670,3.9217,-1.0898,23.6999,77.7816,224.4856
54.7900,OUTAGE,76.7434,17.5945,2.9970,113.0477,113.0223,-0.0254,16.2641,13.2672,2.9471,-0.0499,0.0000,-2.9970,219.6480,-25.1768,149.1681,74.2692,20.6517,3.9330,-1.0898,23.6999,78.0723,226.0843
54.8900,OUTAGE,77.0253,17.4744,3.0050,112.9877,112.3796,-0.6081,16.1744,13.1694,2.9471,-0.0579,0.0000,-3.0050,221.1437,-25.7926,150.4731,74.5417,20.5395,3.9450,-1.0898,23.6999,78.3628,227.6779
54.9900,OUTAGE,77.3065,17.3555,3.0130,112.9277,111.4561,-1.4716,16.1313,13.1183,2.9471,-0.0659,0.0000,-3.0130,222.6450,-26.3827,151.7772,74.8160,20.4317,3.9579,-1.0898,23.6999,78.6526,229.2717
55.0900,OUTAGE,77.5866,17.2380,3.0210,112.8677,110.9111,-1.9566,16.1957,13.1747,2.9471,-0.0739,0.0000,-3.0210,224.1579,-26.9608,153.0904,75.0913,20.3265,3.9705,-1.0898,23.6999,78.9413,230.8745
55.1900,OUTAGE,77.8653,17.1223,3.0290,112.8077,110.7639,-2.0437,16.3632,13.3342,2.9471,-0.0819,0.0000,-3.0290,225.6879,-27.5409,154.4226,75.3669,20.2220,3.9813,-1.0898,23.6999,79.2286,232.4946
55.2900,OUTAGE,78.1426,17.0085,3.0159,112.7824,111.0204,-1.7620,16.3734,13.3574,2.9471,-0.0689,0.0000,-3.0159,227.2163,-28.1282,155.7571,75.6420,20.1163,3.9890,-1.0898,23.6999,79.5145,234.1150
55.3900,OUTAGE,78.4193,16.8965,2.9998,112.7623,111.4991,-1.2631,16.4473,13.4474,2.9471,-0.0528,0.0000,-2.9998,228.7466,-28.7309,157.0992,75.9162,20.0083,3.9937,-1.0898,23.6999,79.7997,235.7409
55.4900,OUTAGE,78.6953,16.7859,2.9837,112.7421,111.9799,-0.7622,16.4223,13.4386,2.9471,-0.0366,0.0000,-2.9837,230.2695,-29.3456,158.4388,76.1895,19.8980,3.9956,-1.0898,23.6999,80.0841,237.3625
55.5900,OUTAGE,78.9707,16.6765,2.9676,112.7220,112.1665,-0.5554,16.4436,13.4760,2.9471,-0.0205,0.0000,-2.9676,231.7923,-29.9660,159.7810,76.4624,19.7868,3.9957,-1.0898,23.6999,80.3680,238.9856
55.6900,OUTAGE,79.2455,16.5679,2.9515,112.7018,112.2140,-0.4878,16.4669,13.5154,2.9471,-0.0044,0.0000,-2.9515,233.3168,-30.5886,161.1263,76.7352,19.6754,3.9948,-1.0898,23.6999,80.6513,240.6111
55.7900,OUTAGE,79.5198,16.4598,2.9353,112.6817,112.3036,-0.3781,16.3247,13.3893,2.9471,0.0117,0.0000,-2.9353,234.8271,-31.2081,162.4580,77.0079,19.5636,3.9929,-1.0898,23.6999,80.9340,242.2224
55.8900,OUTAGE,79.7934,16.3517,2.9192,112.6615,112.5198,-0.1417,16.3895,13.4703,2.9471,0.0279,0.0000,-2.9192,236.3411,-31.8358,163.7962,77.2801,19.4507,3.9900,-1.0898,23.6999,81.2163,243.8394
55.9900,OUTAGE,80.0666,16.2434,2.9031,112.6414,112.8570,0.2156,16.3519,13.4488,2.9471,0.0440,0.0000,-2.9031,237.8479,-32.4710,165.1304,77.5517,19.3362,3.9862,-1.0898,23.6999,81.4982,245.4514
56.0900,OUTAGE,80.3392,16.1345,2.8870,112.6212,113.4539,0.8327,16.3330,13.4460,2.9471,0.0601,0.0000,-2.8870,239.3462,-33.1211,166.4613,77.8221,19.2189,3.9811,-1.0898,23.6999,81.7797,247.0589
56.1900,OUTAGE,80.6114,16.0247,2.8709,112.6011,114.1821,1.5810,16.2558,13.3849,2.9471,0.0762,0.0000,-2.8709,240.8292,-33.7870,167.7825,78.0909,19.0982,3.9748,-1.0898,23.6999,82.0609,248.6554
56.2900,OUTAGE,80.8831,15.9141,2.8709,112.7419,114.7475,2.0056,16.1809,13.3099,2.9471,0.0761,0.0000,-2.8709,242.2986,-34.4643,169.0945,78.3585,18.9748,3.9676,-1.0898,23.6999,82.3419,250.2419
56.3900,OUTAGE,81.1546,15.8030,2.8719,112.8917,115.4331,2.5414,16.4493,13.5774,2.9471,0.0751,0.0000,-2.8719,243.7842,-35.1708,170.4309,78.6247,18.8483,3.9591,-1.0898,23.6999,82.6227,251.8512
56.4900,OUTAGE,81.4257,15.6917,2.8729,113.0416,115.6829,2.6413,16.4726,13.5996,2.9471,0.0741,0.0000,-2.8729,245.2687,-35.8847,171.7691,78.8903,18.7205,3.9500,-1.0898,23.6999,82.9032,253.4617
56.5900,OUTAGE,81.6964,15.5802,2.8739,113.1914,115.7676,2.5762,16.6146,13.7406,2.9471,0.0731,0.0000,-2.8739,246.7649,-36.6069,173.1217,79.1557,18.5924,3.9406,-1.0898,23.6999,83.1834,255.0860
56.6900,OUTAGE,81.9664,15.4686,2.8749,113.3413,115.0575,1.7162,16.7121,13.8372,2.9471,0.0721,0.0000,-2.8749,248.2788,-37.3147,174.4875,79.4226,18.4676,3.9326,-1.0898,23.6999,83.4631,256.7246
56.7900,OUTAGE,82.2358,15.3570,2.8759,113.4911,114.1497,0.6585,16.6918,13.8158,2.9471,0.0711,0.0000,-2.8759,249.8019,-37.9976,175.8554,79.6916,18.3470,3.9260,-1.0898,23.6999,83.7422,258.3665
56.8900,OUTAGE,82.5044,15.2455,2.8769,113.6410,113.8654,0.2244,16.6917,13.8148,2.9471,0.0701,0.0000,-2.8769,251.3284,-38.6730,177.2251,79.9611,18.2278,3.9195,-1.0898,23.6999,84.0206,260.0102
56.9900,OUTAGE,82.7721,15.1342,2.8779,113.7908,114.1346,0.3438,16.7605,13.8825,2.9471,0.0691,0.0000,-2.8779,252.8579,-39.3583,178.6018,80.2300,18.1073,3.9117,-1.0898,23.6999,84.2982,261.6597
57.0900,OUTAGE,83.0389,15.0232,2.8789,113.9407,114.3857,0.4450,16.9434,14.0645,2.9471,0.0681,0.0000,-2.8789,254.4011,-40.0578,179.9971,80.4984,17.9856,3.9025,-1.0898,23.6999,84.5749,263.3261
57.1900,OUTAGE,83.3046,14.9126,2.8799,114.0905,114.7129,0.6224,16.9024,14.0225,2.9471,0.0671,0.0000,-2.8799,255.9366,-40.7645,181.3884,80.7662,17.8624,3.8916,-1.0898,23.6999,84.8506,264.9872
57.2900,OUTAGE,83.5685,14.8026,2.8698,113.9793,114.9985,1.0193,17.1079,14.2381,2.9471,0.0773,0.0000,-2.8698,257.4871,-41.4874,182.8011,81.0332,17.7379,3.8786,-1.0898,23.6999,85.1245,266.6672
57.3900,OUTAGE,83.8301,14.6929,2.8589,113.8503,115.0012,1.1509,17.2087,14.3499,2.9471,0.0882,0.0000,-2.8589,259.0467,-42.2148,184.2263,81.3003,17.6133,3.8637,-1.0898,23.6999,85.3962,268.3575
57.4900,OUTAGE,84.0900,14.5835,2.8480,113.7214,114.8012,1.0798,17.1566,14.3086,2.9471,0.0991,0.0000,-2.8480,260.6041,-42.9344,185.6490,81.5679,17.4897,3.8480,-1.0898,23.6999,85.6662,270.0442
57.5900,OUTAGE,84.3488,14.4744,2.8371,113.5925,114.7836,1.1910,17.2168,14.3797,2.9471,0.1100,0.0000,-2.8371,262.1672,-43.6561,187.0790,81.8354,17.3662,3.8314,-1.0898,23.6999,85.9352,271.7372
57.6900,OUTAGE,84.6071,14.3653,2.8262,113.4636,114.9516,1.4880,17.2312,14.4050,2.9471,0.1209,0.0000,-2.8262,263.7295,-44.3830,188.5105,82.1026,17.2418,3.8140,-1.0898,23.6999,86.2038,273.4311
57.7900,OUTAGE,84.8657,14.2564,2.8152,113.3347,114.8980,1.5633,17.3426,14.5273,2.9471,0.1318,0.0000,-2.8152,265.3026,-45.1132,189.9532,82.3699,17.1178,3.7969,-1.0898,23.6999,86.4727,275.1366
57.8900,OUTAGE,85.1250,14.1473,2.8043,113.2058,114.7388,1.5330,17.3597,14.5554,2.9471,0.1427,0.0000,-2.8043,266.8793,-45.8396,191.3976,82.6376,16.9944,3.7806,-1.0898,23.6999,86.7424,276.8450
57.9900,OUTAGE,85.3857,14.0381,2.7934,113.0769,114.4622,1.3854,17.4589,14.6655,2.9471,0.1536,0.0000,-2.7934,268.4684,-46.5626,192.8515,82.9059,16.8724,3.7660,-1.0898,23.6999,87.0136,278.5650
58.0900,OUTAGE,85.6485,13.9286,2.7825,112.9479,114.1736,1.2257,17.4541,14.6715,2.9471,0.1646,0.0000,-2.7825,270.0608,-47.2773,194.3040,83.1747,16.7517,3.7536,-1.0898,23.6999,87.2869,280.2863
58.1900,OUTAGE,85.9139,13.8187,2.7716,112.8190,113.8822,1.0631,17.6197,14.8481,2.9471,0.1755,0.0000,-2.7716,271.6719,-47.9907,195.7714,83.4442,16.6324,3.7438,-1.0898,23.6999,87.5630,282.0257
58.2900,OUTAGE,86.1823,13.7081,2.7845,112.7062,113.2590,0.5528,17.5090,14.7245,2.9471,0.1626,0.0000,-2.7845,273.2805,-48.6821,197.2265,83.7150,16.5160,3.7379,-1.0898,23.6999,87.8422,283.7573
58.3900,OUTAGE,86.4531,13.5963,2.8015,112.5961,112.5696,-0.0265,17.5244,14.7228,2.9471,0.1456,0.0000,-2.8015,274.8987,-49.3547,198.6822,83.9871,16.4029,3.7360,-1.0898,23.6999,88.1240,285.4937
58.4900,OUTAGE,86.7258,13.4838,2.8185,112.4860,112.0921,-0.3939,17.5793,14.7607,2.9471,0.1285,0.0000,-2.8185,276.5276,-50.0158,200.1422,84.2602,16.2921,3.7371,-1.0898,23.6999,88.4079,287.2376
58.5900,OUTAGE,87.0002,13.3709,2.8355,112.3759,111.8950,-0.4809,17.6411,14.8056,2.9471,0.1115,0.0000,-2.8355,278.1644,-50.6737,201.6073,84.5336,16.1822,3.7400,-1.0898,23.6999,88.6935,288.9885
58.6900,OUTAGE,87.2756,13.2581,2.8526,112.2658,111.8553,-0.4106,17.6677,14.8152,2.9471,0.0945,0.0000,-2.8526,279.8042,-51.3314,203.0740,84.8071,16.0725,3.7436,-1.0898,23.6999,88.9802,290.7424
58.7900,OUTAGE,87.5518,13.1457,2.8696,112.1557,111.6188,-0.5369,17.7353,14.8657,2.9471,0.0775,0.0000,-2.8696,281.4530,-51.9848,204.5475,85.0811,15.9639,3.7478,-1.0898,23.6999,89.2677,292.5040
58.8900,OUTAGE,87.8282,13.0343,2.8866,112.0456,111.7537,-0.2919,17.7393,14.8527,2.9471,0.0605,0.0000,-2.8866,283.1006,-52.6423,206.0212,85.3548,15.8547,3.7513,-1.0898,23.6999,89.5554,294.2657
58.9900,OUTAGE,88.1044,12.9242,2.9036,111.9355,111.9147,-0.0208,17.7485,14.8449,2.9471,0.0435,0.0000,-2.9036,284.7472,-53.3047,207.4961,85.6282,15.7447,3.7532,-1.0898,23.6999,89.8428,296.0279
59.0900,OUTAGE,88.3801,12.8158,2.9206,111.8255,112.0442,0.2188,17.7154,14.7948,2.9471,0.0265,0.0000,-2.9206,286.3892,-53.9696,208.9687,85.9014,15.6341,3.7532,-1.0898,23.6999,90.1295,297.7864
59.1900,OUTAGE,88.6547,12.7095,2.9376,111.7154,112.0402,0.3248,17.7165,14.7788,2.9471,0.0094,0.0000,-2.9376,288.0314,-54.6344,210.4430,86.1746,15.5235,3.7509,-1.0898,23.6999,90.4149,299.5452
59.2900,OUTAGE,88.9278,12.6057,2.9314,111.4936,112.2892,0.7956,17.8256,14.8942,2.9471,0.0157,0.0000,-2.9314,289.6808,-55.3105,211.9301,86.4473,15.4117,3.7452,-1.0898,23.6999,90.6987,301.3141
59.3900,OUTAGE,89.1996,12.5043,2.9214,111.2537,112.3315,1.0778,17.9821,15.0607,2.9471,0.0257,0.0000,-2.9214,291.3441,-55.9938,213.4347,86.7199,15.2997,3.7368,-1.0898,23.6999,90.9809,303.0985
59.4900,OUTAGE,89.4705,12.4047,2.9114,111.0137,112.0910,1.0773,18.1640,15.2526,2.9471,0.0357,0.0000,-2.9114,293.0272,-56.6769,214.9595,86.9929,15.1889,3.7269,-1.0898,23.6999,91.2620,304.9020
59.5900,OUTAGE,89.7411,12.3064,2.9014,110.7738,111.5765,0.8028,18.2100,15.3086,2.9471,0.0457,0.0000,-2.9014,294.7206,-57.3465,216.4905,87.2670,15.0805,3.7171,-1.0898,23.6999,91.5427,306.7121
59.6900,OUTAGE,90.0118,12.2090,2.8914,110.5338,110.8399,0.3061,18.1968,15.3054,2.9471,0.0557,0.0000,-2.8914,296.4212,-57.9939,218.0213,87.5424,14.9757,3.7085,-1.0898,23.6999,91.8235,308.5234
59.7900,OUTAGE,90.2833,12.1119,2.8814,110.2938,110.0973,-0.1965,18.1943,15.3128,2.9471,0.0657,0.0000,-2.8814,298.1298,-58.6191,219.5519,87.8192,14.8744,3.7018,-1.0898,23.6999,92.1050,310.3366
59.8900,OUTAGE,90.5560,12.0147,2.8714,110.0538,109.4680,-0.5858,18.0799,15.2085,2.9471,0.0757,0.0000,-2.8714,299.8345,-59.2217,221.0703,88.0970,14.7762,3.6976,-1.0898,23.6999,92.3878,312.1400
59.9900,OUTAGE,90.8305,11.9169,2.8614,109.8139,108.9151,-0.8987,18.3184,15.4570,2.9471,0.0857,0.0000,-2.8614,301.5674,-59.8155,222.6108,88.3758,14.6806,3.6965,-1.0898,23.6999,92.6724,313.9685
60.0900,OUTAGE,91.1072,11.8179,2.8514,109.5739,108.4666,-1.1074,18.3048,15.4534,2.9471,0.0957,0.0000,-2.8514,303.3036,-60.3953,224.1474,88.6554,14.5873,3.6988,-1.0898,23.6999,92.9595,315.7964
60.1900,OUTAGE,91.3867,11.7174,2.8414,109.3340,108.6528,-0.6812,18.3397,15.4983,2.9471,0.1057,0.0000,-2.8414,305.0413,-60.9819,225.6844,88.9346,14.4930,3.7037,-1.0898,23.6999,93.2496,317.6275
60.2900,OUTAGE,91.6697,11.6157,2.8599,109.3347,108.9859,-0.3488,18.2381,15.3782,2.9471,0.0871,0.0000,-2.8599,306.7659,-61.5752,227.2076,89.2133,14.3972,3.7109,-1.0898,23.6999,93.5433,319.4479
60.3900,OUTAGE,91.9559,11.5138,2.8832,109.3750,109.4807,0.1056,18.4212,15.5380,2.9471,0.0639,0.0000,-2.8832,308.5025,-62.1895,228.7457,89.4911,14.2989,3.7191,-1.0898,23.6999,93.8403,321.2855
60.4900,OUTAGE,92.2449,11.4117,2.9064,109.4154,110.3039,0.8885,18.4765,15.5702,2.9471,0.0407,0.0000,-2.9064,310.2354,-62.8307,230.2863,89.7675,14.1966,3.7274,-1.0898,23.6999,94.1401,323.1268
60.5900,OUTAGE,92.5359,11.3090,2.9296,109.4558,110.6664,1.2106,18.5263,15.5967,2.9471,0.0175,0.0000,-2.9296,311.9688,-63.4845,231.8294,90.0432,14.0926,3.7365,-1.0898,23.6999,94.4421,324.9720
60.6900,OUTAGE,92.8283,11.2058,2.9528,109.4962,110.4220,0.9257,18.6682,15.7154,2.9471,-0.0057,0.0000,-2.9528,313.7183,-64.1359,233.3854,90.3194,13.9898,3.7477,-1.0898,23.6999,94.7455,326.8321
60.7900,OUTAGE,93.1215,11.1016,2.9760,109.5366,109.8907,0.3541,18.6710,15.6950,2.9471,-0.0290,0.0000,-2.9760,315.4740,-64.7711,234.9411,90.5966,13.8895,3.7613,-1.0898,23.6999,95.0499,328.6940
60.8900,OUTAGE,93.4148,10.9965,2.9993,109.5770,109.6193,0.0423,18.5936,15.5943,2.9471,-0.0522,0.0000,-2.9993,317.2254,-65.3954,236.4887,90.8742,13.7905,3.7765,-1.0898,23.6999,95.3546,330.5489
60.9900,OUTAGE,93.7076,10.8901,3.0225,109.6174,110.0959,0.4785,18.6914,15.6689,2.9471,-0.0754,0.0000,-3.0225,318.9807,-66.0377,238.0459,91.1509,13.6893,3.7911,-1.0898,23.6999,95.6590,332.4124
61.0900,OUTAGE,93.9992,10.7822,3.0457,109.6578,110.8720,1.2143,18.7195,15.6738,2.9471,-0.0986,0.0000,-3.0457,320.7299,-66.7046,239.6059,91.4263,13.5843,3.8041,-1.0898,23.6999,95.9624,334.2766
61.1900,OUTAGE,94.2890,10.6728,3.0689,109.6981,111.7014,2.0032,18.7955,15.7266,2.9471,-0.1219,0.0000,-3.0689,322.4762,-67.3996,241.1736,91.7001,13.4753,3.8153,-1.0898,23.6999,96.2643,336.1459
61.2900,OUTAGE,94.5767,10.5614,3.0700,110.0392,112.4341,2.3949,18.9432,15.8732,2.9471,-0.1229,0.0000,-3.0700,324.2271,-68.1225,242.7561,91.9725,13.3629,3.8249,-1.0898,23.6999,96.5644,338.0273
61.3900,OUTAGE,94.8628,10.4482,3.0700,110.3949,112.9274,2.5325,19.0105,15.9405,2.9471,-0.1229,0.0000,-3.0700,325.9780,-68.8631,244.3451,92.2439,13.2480,3.8337,-1.0898,23.6999,96.8634,339.9136
61.4900,OUTAGE,95.1479,10.3334,3.0700,110.7507,113.1776,2.4269,19.0064,15.9364,2.9471,-0.1229,0.0000,-3.0700,327.7253,-69.6112,245.9337,92.5149,13.1321,3.8426,-1.0898,23.6999,97.1615,341.7986
61.5900,OUTAGE,95.4324,10.2172,3.0700,111.1065,113.1940,2.0875,19.1502,16.0802,2.9471,-0.1229,0.0000,-3.0700,329.4855,-70.3654,247.5366,92.7857,13.0160,3.8521,-1.0898,23.6999,97.4593,343.6980
61.6900,OUTAGE,95.7169,10.0997,3.0700,111.4623,113.1279,1.6656,19.2250,16.1550,2.9471,-0.1229,0.0000,-3.0700,331.2535,-71.1205,249.1470,93.0568,12.9002,3.8625,-1.0898,23.6999,97.7573,345.6052
61.7900,OUTAGE,96.0018,9.9814,3.0700,111.8181,113.5498,1.7317,19.2459,16.1759,2.9471,-0.1229,0.0000,-3.0700,333.0178,-71.8895,250.7577,93.3269,12.7825,3.8731,-1.0898,23.6999,98.0559,347.5129
61.8900,OUTAGE,96.2876,9.8623,3.0700,112.1739,114.2481,2.0741,19.3526,16.2826,2.9471,-0.1229,0.0000,-3.0700,334.7823,-72.6843,252.3761,93.5956,12.6614,3.8835,-1.0898,23.6999,98.3556,349.4281
61.9900,OUTAGE,96.5748,9.7427,3.0700,112.5297,114.8028,2.2731,19.3419,16.2719,2.9471,-0.1229,0.0000,-3.0700,336.5381,-73.4957,253.9902,93.8632,12.5378,3.8943,-1.0898,23.6999,98.6568,351.3397
62.0900,OUTAGE,96.8639,9.6229,3.0700,112.8854,115.3631,2.4778,19.1335,16.0635,2.9471,-0.1229,0.0000,-3.0700,338.2670,-74.3152,255.5799,94.1295,12.4116,3.9056,-1.0898,23.6999,98.9601,353.2280
62.1900,OUTAGE,97.1555,9.5031,3.0700,113.2410,115.6307,2.3897,19.0873,16.0173,2.9471,-0.1229,0.0000,-3.0700,339.9879,-75.1409,257.1618,94.3952,12.2841,3.9183,-1.0898,23.6999,99.2657,355.1106
62.2900,OUTAGE,97.4495,9.3827,3.0792,113.2497,115.2406,1.9909,18.9476,15.8684,2.9471,-0.1321,0.0000,-3.0792,341.7018,-75.9489,258.7289,94.6617,12.1584,3.9340,-1.0898,23.6999,99.5739,356.9817
62.3900,OUTAGE,97.7452,9.2605,3.0903,113.1895,114.3029,1.1135,18.9432,15.8529,2.9471,-0.1432,0.0000,-3.0903,343.4282,-76.7285,260.2965,94.9303,12.0371,3.9539,-1.0898,23.6999,99.8842,358.8573
62.4900,OUTAGE,98.0425,9.1371,3.1013,113.1292,113.5232,0.3940,19.1447,16.0434,2.9471,-0.1542,0.0000,-3.1013,345.1836,-77.4926,261.8843,95.2005,11.9195,3.9773,-1.0898,23.6999,100.1963,360.7564
62.5900,OUTAGE,98.3413,9.0128,3.1124,113.0689,112.6980,-0.3709,19.0362,15.9239,2.9471,-0.1653,0.0000,-3.1124,346.9398,-78.2272,263.4616,95.4724,11.8058,4.0040,-1.0898,23.6999,100.5100,362.6482
62.6900,OUTAGE,98.6414,8.8882,3.1234,113.0086,111.9853,-1.0233,18.7856,15.6622,2.9471,-0.1763,0.0000,-3.1234,348.6817,-78.9304,265.0137,95.7457,11.6955,4.0331,-1.0898,23.6999,100.8251,364.5177
62.7900,OUTAGE,98.9428,8.7638,3.1345,112.9484,111.3584,-1.5899,18.8226,15.6881,2.9471,-0.1874,0.0000,-3.1345,350.4347,-79.6160,266.5693,96.0202,11.5881,4.0643,-1.0898,23.6999,101.1415,366.3928
62.8900,OUTAGE,99.2451,8.6402,3.1455,112.8881,110.5660,-2.3221,18.8515,15.7059,2.9471,-0.1984,0.0000,-3.1455,352.1997,-80.2782,268.1278,96.2961,11.4846,4.0973,-1.0898,23.6999,101.4588,368.2729
62.9900,OUTAGE,99.5484,8.5177,3.1566,112.8278,109.8604,-2.9674,18.9870,15.8304,2.9471,-0.2095,0.0000,-3.1566,353.9855,-80.9232,269.6996,96.5733,11.3845,4.1316,-1.0898,23.6999,101.7770,370.1682
63.0900,OUTAGE,99.8525,8.3970,3.1676,112.7675,109.5929,-3.1746,19.4743,16.3067,2.9471,-0.2205,0.0000,-3.1676,355.8202,-81.5763,271.3201,96.8509,11.2857,4.1659,-1.0898,23.6999,102.0957,372.1126
63.1900,OUTAGE,100.1573,8.2784,3.1787,112.7073,109.3507,-3.3565,19.9881,16.8094,2.9471,-0.2316,0.0000,-3.1787,357.7061,-82.2386,272.9921,97.1290,11.1880,4.1996,-1.0898,23.6999,102.4149,374.1088
63.2900,OUTAGE,100.4632,8.1623,3.1888,112.5057,109.3682,-3.1374,20.0387,16.8498,2.9471,-0.2418,0.0000,-3.1888,359.5965,-82.9031,274.6689,97.4070,11.0903,4.2324,-1.0898,23.6999,102.7348,376.1101
63.3900,OUTAGE,100.7709,8.0482,3.1989,112.2846,109.7192,-2.5654,20.2522,17.0533,2.9471,-0.2518,0.0000,-3.1989,361.5030,-83.5865,276.3659,97.6844,10.9908,4.2644,-1.0898,23.6999,103.0562,378.1321
63.4900,OUTAGE,101.0800,7.9355,3.2089,112.0635,110.4022,-1.6613,20.4221,17.2132,2.9471,-0.2619,0.0000,-3.2089,363.4171,-84.2984,278.0789,97.9606,10.8881,4.2951,-1.0898,23.6999,103.3788,380.1696
63.5900,OUTAGE,101.3902,7.8241,3.2190,111.8425,111.1749,-0.6676,20.4995,17.2805,2.9471,-0.2719,0.0000,-3.2190,365.3286,-85.0389,279.7982,98.2355,10.7816,4.3243,-1.0898,23.6999,103.7024,382.2127
63.6900,OUTAGE,101.7012,7.7134,3.2290,111.6214,111.9873,0.3659,20.6675,17.4385,2.9471,-0.2820,0.0000,-3.2290,367.2451,-85.8127,281.5327,98.5087,10.6713,4.3521,-1.0898,23.6999,104.0267,384.2702
63.7900,OUTAGE,102.0128,7.6032,3.2391,111.4003,112.4538,1.0535,20.4748,17.2357,2.9471,-0.2920,0.0000,-3.2391,369.1373,-86.5947,283.2468,98.7811,10.5587,4.3794,-1.0898,23.6999,104.3515,386.3069
63.8900,OUTAGE,102.3245,7.4931,3.2491,111.1792,112.4620,1.2827,20.5258,17.2767,2.9471,-0.3021,0.0000,-3.2491,371.0342,-87.3789,284.9660,99.0534,10.4461,4.4068,-1.0898,23.6999,104.6765,388.3487
63.9900,OUTAGE,102.6360,7.3826,3.2592,110.9582,111.9014,0.9432,20.3309,17.0718,2.9471,-0.3121,0.0000,-3.2592,372.9205,-88.1373,286.6666,99.3269,10.3362,4.4355,-1.0898,23.6999,105.0014,390.3732
64.0900,OUTAGE,102.9471,7.2715,3.2692,110.7371,111.7777,1.0405,20.3955,17.1263,2.9471,-0.3221,0.0000,-3.2692,374.8145,-88.8939,288.3742,99.6006,10.2269,4.4647,-1.0898,23.6999,105.3260,392.4047
64.1900,OUTAGE,103.2574,7.1593,3.2793,110.5161,111.9615,1.4454,20.2043,16.9250,2.9471,-0.3322,0.0000,-3.2793,376.6883,-89.6496,290.0628,99.8739,10.1167,4.4938,-1.0898,23.6999,105.6500,394.4166
64.2900,OUTAGE,103.5673,7.0463,3.2818,110.5368,112.7985,2.2617,20.2349,16.9530,2.9471,-0.3348,0.0000,-3.2818,378.5537,-90.4336,291.7531,100.1456,10.0025,4.5219,-1.0898,23.6999,105.9739,396.4287
64.3900,OUTAGE,103.8777,6.9328,3.2838,110.5766,113.2588,2.6822,20.3271,17.0432,2.9471,-0.3368,0.0000,-3.2838,380.4212,-91.2363,293.4511,100.4163,9.8861,4.5500,-1.0898,23.6999,106.2982,398.4483
64.4900,OUTAGE,104.1882,6.8191,3.2858,110.6163,113.6392,3.0228,20.3619,17.0760,2.9471,-0.3387,0.0000,-3.2858,382.2866,-92.0528,295.1514,100.6863,9.7679,4.5781,-1.0898,23.6999,106.6228,400.4699
64.5900,OUTAGE,104.4987,6.7052,3.2878,110.6561,113.3704,2.7144,20.2981,17.0103,2.9471,-0.3407,0.0000,-3.2878,384.1498,-92.8580,296.8461,100.9568,9.6510,4.6068,-1.0898,23.6999,106.9474,402.4864
64.6900,OUTAGE,104.8090,6.5910,3.2898,110.6958,112.5590,1.8632,20.3660,17.0763,2.9471,-0.3427,0.0000,-3.2898,386.0306,-93.6393,298.5493,101.2290,9.5380,4.6370,-1.0898,23.6999,107.2720,404.5129
64.7900,OUTAGE,105.1190,6.4767,3.2918,110.7355,111.6105,0.8750,20.4787,17.1870,2.9471,-0.3447,0.0000,-3.2918,387.9345,-94.3935,300.2656,101.5030,9.4294,4.6684,-1.0898,23.6999,107.5962,406.5538
64.8900,OUTAGE,105.4285,6.3624,3.2938,110.7753,110.8047,0.0294,20.5005,17.2068,2.9471,-0.3467,0.0000,-3.2938,389.8509,-95.1216,301.9853,101.7785,9.3247,4.7009,-1.0898,23.6999,107.9200,408.5991
64.9900,OUTAGE,105.7372,6.2480,3.2957,110.8150,110.1231,-0.6919,20.7426,17.4468,2.9471,-0.3487,0.0000,-3.2957,391.7986,-95.8353,303.7303,102.0552,9.2234,4.7339,-1.0898,23.6999,108.2431,410.6701
65.0900,OUTAGE,106.0450,6.1336,3.2977,110.8547,110.1077,-0.7471,20.8006,17.5029,2.9471,-0.3507,0.0000,-3.2977,393.7518,-96.5504,305.4820,102.3319,9.1220,4.7663,-1.0898,23.6999,108.5653,412.7470
