t_ns,mx,my,mz,accuracy
28493340162699,32.550003,-15.900001,-9.618751,3
28493350162699,31.968752,-15.731251,-9.543751,3
28493360162699,33.693752,-15.750001,-10.51875,3
28493370162699,32.550003,-15.900001,-9.618751,3
28493380162699,32.4375,-15.7875,-9.900001,3
28493390162699,30.843752,-15.618751,-8.043751,3
28493400162699,33.15,-15.937501,-8.90625,3
28493410162699,33.5625,-15.637501,-10.35,3
28493420162699,32.98125,-15.843751,-8.2875,3
28493430162699,31.087502,-16.48125,-10.181251,3
28493440162699,30.825,-17.643751,-8.2875,3
28493450162699,33.412502,-14.531251,-9.6,3
28493460162699,33.206253,-16.44375,-8.606251,3
28493470162699,32.662502,-14.250001,-9.525001,3
28493480162699,34.631252,-15.4875,-9.4125,3
28493490162699,35.381252,-13.89375,-9.543751,3
28493500162699,33.075,-16.575,-9.95625,3
28493510162699,30.487501,-15.3,-10.14375,3
28493520162699,33.206253,-17.4375,-8.868751,3
28493530162699,32.550003,-15.900001,-9.618751,3
28493540162699,34.162502,-15.69375,-9.806251,3
28493550162699,32.362503,-15.7875,-8.0625,3
28493560162699,32.60625,-16.3875,-9.150001,3
28493570162699,32.68125,-15.000001,-9.0375,3
28493580162699,33.7125,-15.4875,-9.450001,3
28493590162699,33.46875,-14.887501,-8.681251,3
28493600162699,30.4125,-16.6875,-9.637501,3
28493610162699,33.35625,-15.543751,-8.64375,3
28493620162699,31.837502,-16.368752,-9.20625,3
28493630162699,31.725,-14.250001,-8.94375,3
28493640162699,32.081253,-16.59375,-8.15625,3
28493650162699,32.15625,-15.187501,-8.3625,3
28493660162699,33.225002,-14.681251,-9.4125,3
28493670162699,34.275,-15.168751,-10.6125,3
28493680162699,32.006252,-16.48125,-9.84375,3
28493690162699,34.706253,-14.231251,-9.918751,3
28493700162699,34.78125,-14.85,-10.51875,3
28493710162699,33.393753,-14.793751,-10.35,3
28493720162699,33.05625,-16.59375,-9.50625,3
28493730162699,34.725002,-14.7375,-12.825001,3
28493740162699,33.84375,-14.475,-13.181251,3
28493750162699,32.643753,-13.125001,-12.468751,3
28493760162699,34.59375,-14.625001,-12.95625,3
28493770162699,32.2125,-15.187501,-9.900001,3
28493780162699,32.15625,-15.58125,-9.88125,3
28493790162699,35.550003,-13.368751,-12.0375,3
28493800162699,30.225,-16.59375,-8.231251,3
28493810162699,33.487503,-14.887501,-9.450001,3
28493820162699,32.006252,-16.48125,-9.84375,3
28493830162699,33.506252,-14.64375,-8.38125,3
28493840162699,33.375,-16.5375,-9.543751,3
28493850162699,32.550003,-15.900001,-9.3,3
28493860162699,32.49375,-16.29375,-9.6,3
28493870162699,34.331253,-14.531251,-9.243751,3
28493880162699,32.4375,-15.543751,-8.85,3
28493890162699,34.48125,-15.39375,-8.775001,3
28493900162699,32.15625,-15.187501,-8.043751,3
28493910162699,34.706253,-14.85,-8.3625,3
28493920162699,34.78125,-14.587501,-9.150001,3
28493930162699,34.4625,-14.64375,-9.4125,3
28493940162699,34.96875,-14.700001,-10.70625,3
