t_ns,value
31243322017219,5.0
31243482017896,4.0
31243642018313,3.0
31243802022428,7.0
31243962018209,8.0
31244122019823,1.0
31244602017948,0.0
31246042019459,5.0
31246202019094,6.0
31246362017063,3.0
31246522017584,0.0
31246682022323,7.0
31246842148573,5.0
31247002018105,4.0
31247322222792,3.0
31247482145136,0.0
31247802017584,1.0
31248122127323,0.0
31248282017532,1.0
31248602019198,0.0
31249242020709,2.0
31249402018053,3.0
31249722018834,2.0
31249882022896,1.0
31250522020865,0.0
31254842021386,0.0
31255162018053,1.0
31255322260501,0.0
31255802017323,1.0
31255962018626,0.0
31256922017844,1.0
31257082020136,0.0
31257882021855,1.0
31258202018209,0.0
31258362020084,1.0
31258522019094,0.0
31259002021594,1.0
31259162135917,0.0
31263482124980,0.0
31265402019146,1.0
31265562017584,0.0
31269882016803,0.0
31270362017532,1.0
31270522018209,0.0
31274842017376,0.0
31275962017636,1.0
31276122018573,0.0
31276922035709,3.0
31277082129511,5.0
31277562020292,4.0
31278682017532,3.0
31279002017428,2.0
31279802017428,1.0
31282042017532,0.0
31286362017688,0.0
31288762201438,3.0
31288922017480,9.0
31289082017584,8.0
31289242033573,7.0
31289402148469,3.0
31289562017167,0.0
31289722017948,5.0
31289882194719,4.0
31290202017896,3.0
31290522019563,2.0
31290682135084,1.0
31291322018053,0.0
31291962017688,4.0
31292122018417,5.0
31292442019771,1.0
31292602017665,0.0
31292922021467,2.0
31293082021363,4.0
31293562020634,3.0
31294042017613,2.0
31294682017457,7.0
31294842020894,8.0
31295002130686,5.0
31295162017509,1.0
31295802017769,0.0
31297242026103,2.0
31297402021207,1.0
31297562017717,2.0
31297882020113,1.0
31299482017665,0.0
31301562019384,1.0
31301882017509,0.0
31304602019644,3.0
31304922017873,2.0
31305562017196,1.0
31305882022873,0.0
31306042140061,1.0
31306202019280,0.0
31308762017665,1.0
31310042017873,4.0
31310202018498,12.0
31310362020738,11.0
31310682017144,10.0
31310842018967,9.0
31311002126259,8.0
31311322018290,7.0
31311482259801,6.0
31311802017665,5.0
31312122152978,4.0
31312442017873,3.0
31312762019957,2.0
31313402018863,1.0
31313882017405,0.0
31314202017978,1.0
31314682019957,0.0
31319002150269,0.0
31319802017561,5.0
31319962017613,11.0
31320122266988,10.0
31320282136728,9.0
31320442016936,4.0
31320602017717,0.0
31320762185790,3.0
31320922150582,6.0
31321082017457,5.0
31321242018186,4.0
31321562017561,3.0
31321722017613,2.0
31322042136780,1.0
31322202018238,0.0
31322362017509,1.0
31322842017717,0.0
31324602157613,1.0
31324762017613,0.0
31325242021623,5.0
31325402017196,0.0
31326522018342,3.0
31326682017717,10.0
31326842018082,9.0
31327002018394,7.0
31327162017665,6.0
31327322017457,4.0
31327482020478,3.0
31327642021103,2.0
31327962017092,1.0
31328602017613,0.0
31330522019853,1.0
31330682023082,0.0
31331162020373,1.0
31331322021467,12.0
31331482017405,15.0
31331642017301,0.0
31333082019176,1.0
31333242119801,0.0
31333722233082,8.0
31333882206936,2.0
31334042017769,0.0
31334682018082,9.0
31334842019019,11.0
31335002020165,10.0
31335162017717,9.0
31335482019957,8.0
31335642019905,7.0
31335802017301,6.0
31335962017561,5.0
31336442017873,4.0
31336602018082,2.0
31337082017092,1.0
31337722017978,22.0
31337882016936,22.0
31338042035426,20.0
31338202022092,18.0
31338362017613,16.0
31338522017978,14.0
31338682143134,13.0
31338842134436,12.0
31339002017665,8.0
31339162017665,0.0
31339642017040,1.0
31339802019696,5.0
31340122018134,4.0
31340282017613,6.0
31340442018134,4.0
31340602019696,3.0
31340762017405,2.0
31341082017665,4.0
31341242022353,5.0
31341562017301,2.0
31341722020373,1.0
31341882020530,2.0
31342522021155,1.0
31342682017353,0.0
31343002238655,1.0
31343642031676,0.0
31345562021936,2.0
31345882017144,1.0
31346042021311,0.0
31350362017978,0.0
31354682020455,0.0
31356602021705,1.0
31357242229882,2.0
31357402019465,3.0
31357562017538,2.0
31357722017642,0.0
31359802022330,5.0
31359962017538,3.0
31360122017903,2.0
31360282017225,7.0
31360442026288,17.0
31360922020507,16.0
31361242017486,9.0
31361402017850,15.0
31361562020090,14.0
31361722020871,0.0
31362042017069,3.0
31362202019673,9.0
31362362180923,8.0
31362522017746,7.0
31362682017278,6.0
31362842021340,5.0
31363002137850,4.0
31363322018580,3.0
31363642018528,2.0
31364122019257,1.0
31365242017225,0.0
31369242021028,2.0
31369402017538,1.0
31369562017069,0.0
31370202019413,10.0
31370362022746,9.0
31370522017225,8.0
31370682017382,3.0
31370842019153,0.0
31371322017382,2.0
31371482262069,3.0
31371802017173,2.0
31372122021444,1.0
31374042021653,0.0
31374522023996,2.0
31374682024205,3.0
31375162018163,1.0
31375322019621,0.0
31375482017538,2.0
31375642017225,4.0
31376282018215,3.0
31376442182382,1.0
31376602023788,3.0
31376922017121,2.0
31377242020767,1.0
31378202018059,0.0
31378682017538,5.0
31378842019465,6.0
31379002023267,7.0
31379322017330,4.0
31379482018475,8.0
31379642019517,11.0
31379802017173,7.0
31380282021444,6.0
31380602017538,5.0
31380762178059,3.0
31380922021184,4.0
31381082017746,10.0
31381242017278,6.0
31381402217486,7.0
31381562152590,6.0
31381722018007,5.0
31381882020142,4.0
31382042022434,11.0
31382202018319,16.0
31382362017955,9.0
31382522019569,2.0
31382842017434,14.0
31383002016809,12.0
31383162018423,10.0
31383322020663,8.0
31383482017850,7.0
31383642017382,5.0
31383802018371,4.0
31383962019934,3.0
31384122017538,1.0
31384282016913,2.0
31384442020246,0.0
31384922017590,1.0
31385082227798,0.0
31389402184361,0.0
31390522019882,5.0
31390682022955,3.0
31390842018007,0.0
31391322135403,5.0
31391482017382,11.0
31391962023840,10.0
31392282018319,9.0
31392442020715,8.0
31392762017278,1.0
31392922017694,7.0
31393082019725,6.0
31393242138059,1.0
31393402016705,4.0
31393722262850,3.0
31394202019205,2.0
31394842019934,1.0
31395482019153,4.0
31395802017590,0.0
31395962017330,1.0
31396122018475,0.0
31396282023423,1.0
31396442017434,2.0
31397562129048,1.0
31398202020767,2.0
31398362017069,1.0
31398522017746,0.0
31398682024725,1.0
31399482017746,0.0
31399802017746,1.0
31399962020975,0.0
31400762017694,3.0
31400922017173,8.0
31401082019882,9.0
31401242021080,0.0
31401882021965,3.0
31402042017069,9.0
31402202018059,10.0
31402362018736,9.0
31402682017590,8.0
31402842017486,7.0
31403162122538,6.0
31403322017486,5.0
31403642021757,4.0
31403962017486,3.0
31404282022486,1.0
31404442017225,3.0
31404602016861,2.0
31404762018319,5.0
31404922148215,6.0
31405242017486,2.0
31405402021184,1.0
31405562021861,7.0
31405722017590,8.0
31405882017225,9.0
31406042271600,8.0
31406362017330,7.0
31406682019830,6.0
31407002017069,5.0
31407162019725,4.0
31407642017642,3.0
31408122017955,2.0
31409082020298,1.0
31413402020432,1.0
31415322024598,0.0
31416922017359,1.0
31417082019963,0.0
31417242020640,1.0
31419002021317,0.0
31419322016786,1.0
31423642016838,1.0
31427802126161,0.0
31428282022255,1.0
31431482134859,0.0
