t_ns,value
32315018001390,18.0
32315178001182,17.0
32315498003786,11.0
32315658000244,0.0
32315818189932,7.0
32315978002223,13.0
32316138001546,11.0
32316297998734,9.0
32316458121650,8.0
32316618002327,6.0
32316778005921,5.0
32316938000296,4.0
32317098046390,3.0
32317258002223,2.0
32317418001286,0.0
32317578000348,1.0
32318057999567,0.0
32318378002223,7.0
32318538005400,4.0
32318698003265,0.0
32320617999359,1.0
32320778143786,2.0
32320938001338,0.0
32321258000088,3.0
32321418046338,6.0
32321738005713,5.0
32321898000036,4.0
32322058006963,3.0
32322218002067,2.0
32322538000140,1.0
32323338003213,0.0
32324778004255,2.0
32324938000036,4.0
32325258001077,3.0
32325577999984,2.0
32325898008161,1.0
32326857999932,0.0
32327977999463,5.0
32328138005661,7.0
32328458001963,6.0
32328618001234,1.0
32328778003630,2.0
32328938002015,7.0
32329098003473,19.0
32329257999775,6.0
32329578002588,16.0
32329738004515,6.0
32329898000192,5.0
32330058115609,20.0
32330218003369,18.0
32330378003890,12.0
32330537999827,3.0
32330698001182,8.0
32330858001963,4.0
32331018005609,3.0
32331178000036,5.0
32331498001911,4.0
32331658002588,5.0
32331817998994,11.0
32331978001963,9.0
32332138003838,3.0
32332618003161,4.0
32332778004880,8.0
32332938001650,11.0
32333098007484,10.0
32333258002796,9.0
32333418001963,8.0
32333577998786,7.0
32333738003161,6.0
32333898000817,5.0
32334217999359,4.0
32334378127327,3.0
32334538001755,2.0
32335018029515,1.0
32336137998942,0.0
32339177999775,1.0
32339498002848,0.0
32340298005452,8.0
32340938000400,7.0
32341258003890,6.0
32341418004619,5.0
32341578003525,4.0
32341898001598,3.0
32342217999984,2.0
32342698002119,1.0
32343658086598,2.0
32343818002588,3.0
32344298045088,2.0
32344938003317,1.0
32345098006546,2.0
32345578003473,1.0
32347338003525,0.0
32347498005088,2.0
32347658002223,3.0
32347817999984,0.0
32348138001702,6.0
32348458000192,7.0
32348778002119,8.0
32349578005661,7.0
32349898002223,6.0
32350058002015,5.0
32350218006390,4.0
32350538000921,3.0
32351018002119,2.0
32351658001025,1.0
32352458003473,0.0
32352618005921,1.0
32352778000296,7.0
32352938112015,0.0
32353098002223,1.0
32353578018890,2.0
32353898004984,1.0
32354057998942,3.0
32354218003109,6.0
32354698000036,5.0
32355178000140,4.0
32355658003473,3.0
32355978005817,2.0
32356138000400,1.0
32356458003786,2.0
32358538002536,1.0
32360778000244,0.0
32362538001807,1.0
32363018001598,0.0
32367338001650,0.0
32371658003317,0.0
32375978005222,0.0
32380298004232,0.0
