t_ns,value
30633402018020,0.0
30637722017604,1.0
30637882148229,2.0
30638362017708,0.0
30638682020000,1.0
30639322019739,0.0
30640122020416,2.0
30640282017343,0.0
30640762024323,3.0
30640922019791,9.0
30641242020677,1.0
30641562020573,6.0
30641722023385,12.0
30641882020885,10.0
30642042017916,9.0
30642202020364,7.0
30642362019687,8.0
30642522019948,3.0
30642842033541,5.0
30643002020000,4.0
30643162025260,3.0
30643482023073,2.0
30643962018073,1.0
30644442017968,0.0
30644762020625,1.0
30644922021927,0.0
30648442020729,7.0
30648602020364,12.0
30648762020416,5.0
30648922017708,0.0
30649242020104,2.0
30649402017656,6.0
30649562021093,5.0
30649722018541,4.0
30649882020260,3.0
30650202020520,2.0
30650362019531,1.0
30651002021510,0.0
30652442017395,1.0
30652762023854,0.0
30655162150156,4.0
30655322020208,7.0
30655482024062,5.0
30655642017448,4.0
30655802028489,3.0
30655962019895,2.0
30656282017031,1.0
30656922017343,0.0
30659162019843,2.0
30659322017864,1.0
30659482151927,0.0
30659642020208,6.0
30659802021145,0.0
30663322019687,11.0
30663482021770,10.0
30663802167968,0.0
30664122020260,4.0
30664282017395,7.0
30664602020573,6.0
30664762022343,5.0
30665082019270,4.0
30665242020104,3.0
30665402019218,2.0
30665722043437,1.0
30666042017500,10.0
30666202017812,6.0
30666362022500,1.0
30666842018645,0.0
30668282021250,12.0
30668442020208,8.0
30668602017083,5.0
30668922019323,10.0
30669082018750,8.0
30669242017656,7.0
30669402193593,6.0
30669722019687,7.0
30669882017916,4.0
30670202020156,3.0
30670682018593,2.0
30671002018073,1.0
30671322020729,2.0
30671482020260,1.0
30672122020260,2.0
30672282017604,1.0
30672442021823,0.0
30674842017864,2.0
30675002020781,0.0
30675162022812,1.0
30675322018229,0.0
30679642025677,0.0
30683002021041,1.0
30683322018541,0.0
30683642167708,3.0
30683802020937,0.0
30683962020156,5.0
30684122019010,6.0
30684282118437,0.0
30685882018437,2.0
30686042017864,0.0
30686362022916,15.0
30687162018177,13.0
30687322018125,12.0
30687482020208,11.0
30687642021927,10.0
30687802017395,9.0
30687962021145,8.0
30688122020000,7.0
30688282020416,6.0
30688442020937,5.0
30688602227708,4.0
30688922020677,3.0
30689082017656,2.0
30689242149635,1.0
30689402019583,0.0
30689562024270,1.0
30690682021406,0.0
30690842018125,3.0
30691002018177,7.0
30691162020677,0.0
30691962018437,1.0
30692122017864,0.0
30694682018258,1.0
30694842093258,3.0
30695002019924,1.0
30695162020133,0.0
30695642019820,7.0
30696122019768,6.0
30696282020081,3.0
30696442018570,0.0
30696602017685,3.0
30696762019820,4.0
30696922021018,3.0
30697242017216,2.0
30697562020497,1.0
30698842023049,0.0
30699482024977,4.0
30699642017893,5.0
30699962019768,0.0
30700602020029,5.0
30700922018049,4.0
30701082018727,1.0
30701242020393,2.0
30701562018258,3.0
30701722021852,2.0
30702362019872,1.0
30703482022060,0.0
30704442021279,7.0
30704602017789,8.0
30704922019768,4.0
30705082022945,0.0
30705242017424,5.0
30705402107737,8.0
30705882017997,7.0
30706202019508,6.0
30706522017529,12.0
30706682020081,18.0
30706842019768,16.0
30707002021643,10.0
30707162017945,12.0
30707322020549,9.0
30707482021122,10.0
30707962019143,8.0
30708122020862,6.0
30708282021383,7.0
30708442017893,6.0
30708602019404,3.0
30709082029456,2.0
30709242020549,3.0
30709402020029,12.0
30709562021435,15.0
30709882020393,14.0
30710042022633,5.0
30710202017737,1.0
30710362020706,10.0
30710682019299,9.0
30710842017893,8.0
30711002106070,7.0
30711162023622,6.0
30711322019768,5.0
30711482017112,4.0
30711642020914,3.0
30711962020081,2.0
30712442023883,1.0
30713242017737,0.0
30717562018258,0.0
30719642024404,8.0
30719802020706,11.0
30720282020602,4.0
30720442020289,0.0
30720602019664,5.0
30720762017372,10.0
30721242019716,9.0
30721402018310,8.0
30721722020966,7.0
30721882019612,6.0
30722202022320,5.0
30722522022268,4.0
30723002020133,3.0
30723482020081,2.0
30723962017268,1.0
30724602019612,0.0
30724762018987,1.0
30725242018518,4.0
30725562021956,3.0
30725882020706,1.0
30726042018258,0.0
30726202020393,1.0
30726362019091,2.0
30727162020237,1.0
30728122020133,2.0
30728442020966,1.0
30729562017633,2.0
30729722020081,0.0
30730682018570,9.0
30731322018102,0.0
30731642019143,1.0
30731802022841,9.0
30731962017945,8.0
30732282020289,7.0
30732442022633,6.0
30732762101904,5.0
30733082022737,4.0
30733242017893,5.0
30733402067633,7.0
30733562023049,9.0
30733722022581,2.0
30734042018987,8.0
30734202022477,9.0
30734362020862,8.0
30734522017893,12.0
30734842020758,13.0
30735322018987,1.0
30735642018258,9.0
30735802018154,10.0
30735962020862,9.0
30736122020133,8.0
30736282018466,7.0
30736602021122,6.0
30736922023831,5.0
30737242019195,4.0
30737722174560,3.0
30738202017997,2.0
30738522020133,3.0
30738682017268,2.0
30739802020393,1.0
30743482019091,0.0
30747802019820,0.0
30752122021070,0.0
30756442020110,0.0
30760762024537,0.0
