t_ns,ax,ay,az,bx,by,bz
20923593699400,0.67477596,8.9013,4.197011,0.0,0.0,0.0
20923596078410,0.67477596,8.9013,4.2017965,0.0,0.0,0.0
20923598457368,0.66041905,8.906086,4.197011,0.0,0.0,0.0
20923600836327,0.66999036,8.896515,4.1922255,0.0,0.0,0.0
20923603215285,0.66999036,8.920443,4.1922255,0.0,0.0,0.0
20923605594243,0.64606214,8.925228,4.1922255,0.0,0.0,0.0
20923607973202,0.66041905,8.9013,4.2017965,0.0,0.0,0.0
20923610352160,0.64606214,8.9013,4.197011,0.0,0.0,0.0
20923612731118,0.63170516,8.9108715,4.2161536,0.0,0.0,0.0
20923615110077,0.6364908,8.896515,4.211368,0.0,0.0,0.0
20923617489035,0.61734825,8.896515,4.2017965,0.0,0.0,0.0
20923619868046,0.61734825,8.915657,4.2017965,0.0,0.0,0.0
20923622247004,0.6364908,8.906086,4.206582,0.0,0.0,0.0
20923624625962,0.6269195,8.925228,4.1922255,0.0,0.0,0.0
20923627004921,0.6364908,8.915657,4.1922255,0.0,0.0,0.0
20923629383879,0.61734825,8.925228,4.211368,0.0,0.0,0.0
20923631762837,0.6412765,8.930014,4.2017965,0.0,0.0,0.0
20923634141796,0.66041905,8.915657,4.197011,0.0,0.0,0.0
20923636520754,0.6556334,8.915657,4.197011,0.0,0.0,0.0
20923638899712,0.6364908,8.925228,4.197011,0.0,0.0,0.0
20923641278671,0.65084773,8.906086,4.197011,0.0,0.0,0.0
20923643657629,0.6412765,8.891729,4.197011,0.0,0.0,0.0
20923646036535,0.66999036,8.896515,4.2017965,0.0,0.0,0.0
20923648415598,0.66999036,8.9108715,4.1922255,0.0,0.0,0.0
20923650794556,0.64606214,8.9108715,4.1874394,0.0,0.0,0.0
20923653173514,0.65084773,8.915657,4.1922255,0.0,0.0,0.0
20923655552473,0.6652047,8.920443,4.1922255,0.0,0.0,0.0
20923657931431,0.6412765,8.9108715,4.197011,0.0,0.0,0.0
20923660310389,0.6412765,8.896515,4.206582,0.0,0.0,0.0
20923662689348,0.64606214,8.9013,4.206582,0.0,0.0,0.0
20923665068306,0.6364908,8.906086,4.211368,0.0,0.0,0.0
20923667447264,0.6221339,8.920443,4.206582,0.0,0.0,0.0
20923669826223,0.6221339,8.920443,4.197011,0.0,0.0,0.0
20923672205181,0.6221339,8.9108715,4.211368,0.0,0.0,0.0
20923674584191,0.63170516,8.891729,4.1874394,0.0,0.0,0.0
20923676963150,0.6412765,8.906086,4.2161536,0.0,0.0,0.0
20923679342108,0.64606214,8.9013,4.220939,0.0,0.0,0.0
20923681721066,0.66041905,8.906086,4.206582,0.0,0.0,0.0
20923684100025,0.6652047,8.925228,4.206582,0.0,0.0,0.0
20923686478983,0.6987042,8.920443,4.206582,0.0,0.0,0.0
20923688857941,0.6652047,8.906086,4.206582,0.0,0.0,0.0
20923691236900,0.66999036,8.891729,4.2161536,0.0,0.0,0.0
20923693615858,0.67477596,8.9108715,4.197011,0.0,0.0,0.0
