t_s,x_m,y_m,v,heading_deg,mode,k,sigma_pos,mm_seg,mm_conf,lat,lon
23.6000,-2.9502,-9.2658,2.4266,-106.6570,GNSS_INS,1.0000,0.7851,-1,,28.5226,77.5740
23.7000,-3.0505,-9.4915,2.4510,-107.4261,GNSS_INS,1.0000,0.7854,-1,,28.5226,77.5739
23.8000,-3.1503,-9.7162,2.4554,-107.4286,GNSS_INS,1.0000,0.7857,-1,,28.5226,77.5739
23.9000,-3.2462,-9.9319,2.4001,-107.4915,GNSS_INS,1.0000,0.7860,-1,,28.5226,77.5739
24.0000,-3.3443,-10.1527,2.4091,-107.8413,GNSS_INS,1.0000,0.7863,-1,,28.5226,77.5739
24.1000,-3.4451,-10.3795,2.4517,-108.1925,GNSS_INS,1.0000,0.7866,-1,,28.5226,77.5739
24.2000,-3.5462,-10.6070,2.4747,-108.9054,GNSS_INS,1.0000,0.7868,-1,,28.5226,77.5739
24.3000,-3.5437,-11.0378,2.5114,-110.5098,GNSS_INS,1.0000,0.7706,-1,,28.5226,77.5739
24.4000,-3.6482,-11.2729,2.5547,-110.8979,GNSS_INS,1.0000,0.7708,-1,,28.5226,77.5739
24.5000,-3.7542,-11.5114,2.5949,-111.4950,GNSS_INS,1.0000,0.7710,-1,,28.5226,77.5739
24.6000,-3.8610,-11.7518,2.6210,-111.8487,GNSS_INS,1.0000,0.7712,-1,,28.5226,77.5739
24.7000,-3.9653,-11.9866,2.5822,-112.5349,GNSS_INS,1.0000,0.7714,-1,,28.5226,77.5739
24.8000,-4.0709,-12.2243,2.5960,-113.1700,GNSS_INS,1.0000,0.7716,-1,,28.5226,77.5739
24.9000,-4.1765,-12.4619,2.5994,-113.4838,GNSS_INS,1.0000,0.7718,-1,,28.5226,77.5739
25.0000,-4.2819,-12.6991,2.5962,-114.1458,GNSS_INS,1.0000,0.7720,-1,,28.5226,77.5739
25.1000,-4.3864,-12.9343,2.5803,-114.5438,GNSS_INS,1.0000,0.7722,-1,,28.5226,77.5739
25.2000,-4.4904,-13.1682,2.5649,-114.6862,GNSS_INS,1.0000,0.7724,-1,,28.5226,77.5739
25.3000,-4.5250,-13.5681,2.5504,-114.3546,GNSS_INS,1.0000,0.7571,-1,,28.5226,77.5739
25.4000,-4.6294,-13.8030,2.5666,-114.6729,GNSS_INS,1.0000,0.7573,-1,,28.5226,77.5739
25.5000,-4.7318,-14.0335,2.5319,-114.8997,GNSS_INS,1.0000,0.7575,-1,,28.5226,77.5739
25.6000,-4.8338,-14.2632,2.5174,-115.3222,GNSS_INS,1.0000,0.7577,-1,,28.5226,77.5739
25.7000,-4.9349,-14.4906,2.4963,-116.1209,GNSS_INS,1.0000,0.7579,-1,,28.5226,77.5739
25.8000,-5.0351,-14.7162,2.4763,-117.3414,GNSS_INS,1.0000,0.7581,-1,,28.5226,77.5739
25.9000,-5.1351,-14.9412,2.4661,-118.3364,GNSS_INS,1.0000,0.7584,-1,,28.5225,77.5739
26.0000,-5.2352,-15.1664,2.4655,-119.1990,GNSS_INS,1.0000,0.7586,-1,,28.5225,77.5739
26.1000,-5.3355,-15.3922,2.4685,-120.0174,GNSS_INS,1.0000,0.7588,-1,,28.5225,77.5739
26.2000,-5.4378,-15.6224,2.5043,-120.5960,GNSS_INS,1.0000,0.7590,-1,,28.5225,77.5739
26.3000,-5.7146,-15.8983,2.5088,-120.6171,GNSS_INS,1.0000,0.7444,-1,,28.5225,77.5739
26.4000,-5.8182,-16.1316,2.5433,-120.7398,GNSS_INS,1.0000,0.7446,-1,,28.5225,77.5739
26.5000,-5.9211,-16.3632,2.5363,-120.9953,GNSS_INS,1.0000,0.7448,-1,,28.5225,77.5739
26.6000,-6.0238,-16.5942,2.5305,-121.1811,GNSS_INS,1.0000,0.7451,-1,,28.5225,77.5739
26.7000,-6.1267,-16.8256,2.5318,-121.4922,GNSS_INS,1.0000,0.7453,-1,,28.5225,77.5739
26.8000,-6.2302,-17.0586,2.5443,-121.9806,GNSS_INS,1.0000,0.7455,-1,,28.5225,77.5739
26.9000,-6.3358,-17.2963,2.5842,-122.5684,GNSS_INS,1.0000,0.7458,-1,,28.5225,77.5739
27.0000,-6.4406,-17.5323,2.5826,-123.2454,GNSS_INS,1.0000,0.7460,-1,,28.5225,77.5739
27.1000,-6.5466,-17.7707,2.6018,-123.7008,GNSS_INS,1.0000,0.7462,-1,,28.5225,77.5739
27.2000,-6.6530,-18.0102,2.6150,-124.4397,GNSS_INS,1.0000,0.7464,-1,,28.5225,77.5739
27.3000,-7.0532,-18.1953,2.6385,-125.2222,GNSS_INS,1.0000,0.7326,-1,,28.5225,77.5739
27.4000,-7.1610,-18.4381,2.6523,-125.9348,GNSS_INS,1.0000,0.7328,-1,,28.5225,77.5739
27.5000,-7.9377,-19.7081,2.6727,-126.4914,GNSS_INS,1.0000,0.7330,-1,,28.5225,77.5739
27.6000,-8.1025,-19.9271,2.7230,-126.8479,GNSS_INS,1.0000,0.7332,-1,,28.5225,77.5739
27.7000,-8.2703,-20.1502,2.7721,-127.0678,GNSS_INS,1.0000,0.7334,-1,,28.5225,77.5739
27.8000,-8.4362,-20.3707,2.7629,-127.1159,GNSS_INS,1.0000,0.7337,-1,,28.5225,77.5739
27.9000,-8.6017,-20.5906,2.7549,-126.9042,GNSS_INS,1.0000,0.7339,-1,,28.5225,77.5739
28.0000,-8.7677,-20.8112,2.7596,-126.7640,GNSS_INS,1.0000,0.7341,-1,,28.5225,77.5739
28.1000,-8.9373,-21.0366,2.8038,-126.9648,GNSS_INS,1.0000,0.7343,-1,,28.5225,77.5739
28.2000,-9.1106,-21.2671,2.8620,-127.2288,GNSS_INS,1.0000,0.7345,-1,,28.5225,77.5739
28.3000,-9.3571,-21.5069,2.8472,-127.7779,GNSS_INS,1.0000,0.7213,-1,,28.5225,77.5739
28.4000,-9.5318,-21.7391,2.8949,-128.4586,GNSS_INS,1.0000,0.7215,-1,,28.5225,77.5739
28.5000,-9.7063,-21.9710,2.9012,-129.2566,GNSS_INS,1.0000,0.7217,-1,,28.5225,77.5739
28.6000,-9.8821,-22.2047,2.9203,-130.2693,GNSS_INS,1.0000,0.7218,-1,,28.5225,77.5739
28.7000,-10.0571,-22.4373,2.9129,-131.0826,GNSS_INS,1.0000,0.7220,-1,,28.5225,77.5739
28.8000,-10.2300,-22.6671,2.8812,-131.7624,GNSS_INS,1.0000,0.7222,-1,,28.5225,77.5739
28.9000,-10.4069,-22.9023,2.9319,-132.4078,GNSS_INS,1.0000,0.7224,-1,,28.5225,77.5739
29.0000,-10.5874,-23.1421,2.9904,-133.1711,GNSS_INS,1.0000,0.7226,-1,,28.5225,77.5739
29.1000,-10.7667,-23.3804,2.9830,-133.4315,GNSS_INS,1.0000,0.7227,-1,,28.5225,77.5739
29.2000,-10.9449,-23.6173,2.9667,-133.8824,GNSS_INS,1.0000,0.7229,-1,,28.5225,77.5739
29.3000,-11.3666,-23.7306,2.9454,-134.4808,GNSS_INS,1.0000,0.7103,-1,,28.5225,77.5739
29.4000,-11.5466,-23.9698,2.9891,-135.1618,GNSS_INS,1.0000,0.7104,-1,,28.5225,77.5739
29.5000,-11.7281,-24.2110,3.0150,-135.7333,GNSS_INS,1.0000,0.7106,-1,,28.5225,77.5739
29.6000,-11.9120,-24.4555,3.0530,-135.6677,GNSS_INS,1.0000,0.7108,-1,,28.5225,77.5739
29.7000,-12.0957,-24.6996,3.0548,-135.1286,GNSS_INS,1.0000,0.7110,-1,,28.5225,77.5739
29.8000,-12.2823,-24.9477,3.0957,-134.4464,GNSS_INS,1.0000,0.7112,-1,,28.5225,77.5739
29.9000,-13.3792,-26.0700,3.0922,-134.2030,GNSS_INS,1.0000,0.7114,-1,,28.5224,77.5738
30.0000,-13.6173,-26.2612,3.0588,-134.5550,GNSS_INS,1.0000,0.7115,-1,,28.5224,77.5738
30.1000,-13.8587,-26.4550,3.0912,-134.8209,GNSS_INS,1.0000,0.7117,-1,,28.5224,77.5738
30.2000,-14.1017,-26.6500,3.1118,-135.3819,GNSS_INS,1.0000,0.7119,-1,,28.5224,77.5738
30.3000,-14.6126,-26.5248,3.1038,-136.2728,GNSS_INS,1.0000,0.6998,-1,,28.5224,77.5738
30.4000,-14.8552,-26.7196,3.1111,-137.5057,GNSS_INS,1.0000,0.7000,-1,,28.5224,77.5738
30.5000,-15.0964,-26.9132,3.0942,-138.1270,GNSS_INS,1.0000,0.7001,-1,,28.5224,77.5738
30.6000,-15.3408,-27.1094,3.1304,-138.8081,GNSS_INS,1.0000,0.7003,-1,,28.5224,77.5738
30.7000,-15.5823,-27.3032,3.0994,-138.9542,GNSS_INS,1.0000,0.7005,-1,,28.5224,77.5738
30.8000,-15.8215,-27.4953,3.0717,-138.9770,GNSS_INS,1.0000,0.7006,-1,,28.5224,77.5738
30.9000,-16.0620,-27.6884,3.0821,-138.7199,GNSS_INS,1.0000,0.7008,-1,,28.5224,77.5738
31.0000,-16.3091,-27.8867,3.1508,-138.9214,GNSS_INS,1.0000,0.7010,-1,,28.5224,77.5738
31.1000,-16.5525,-28.0821,3.1270,-139.2625,GNSS_INS,1.0000,0.7012,-1,,28.5224,77.5738
31.2000,-16.7970,-28.2784,3.1342,-140.1115,GNSS_INS,1.0000,0.7014,-1,,28.5224,77.5738
31.3000,-16.9721,-28.5241,3.0618,-141.2514,GNSS_INS,1.0000,0.6899,-1,,28.5224,77.5738
31.4000,-17.2156,-28.7195,3.1150,-142.3896,GNSS_INS,1.0000,0.6901,-1,,28.5224,77.5738
31.5000,-17.4562,-28.9127,3.0892,-143.1315,GNSS_INS,1.0000,0.6903,-1,,28.5224,77.5738
31.6000,-17.6975,-29.1064,3.0938,-143.6562,GNSS_INS,1.0000,0.6905,-1,,28.5224,77.5738
31.7000,-17.9424,-29.3031,3.1327,-143.9677,GNSS_INS,1.0000,0.6906,-1,,28.5224,77.5738
31.8000,-18.1877,-29.5000,3.1434,-143.9575,GNSS_INS,1.0000,0.6908,-1,,28.5224,77.5738
31.9000,-18.4303,-29.6948,3.1154,-143.7741,GNSS_INS,1.0000,0.6910,-1,,28.5224,77.5738
32.0000,-18.6715,-29.8884,3.0957,-143.7207,GNSS_INS,1.0000,0.6912,-1,,28.5224,77.5738
32.1000,-18.9085,-30.0786,3.0435,-143.6292,GNSS_INS,1.0000,0.6913,-1,,28.5224,77.5738
32.2000,-19.1483,-30.2712,3.0729,-143.3141,GNSS_INS,1.0000,0.6915,-1,,28.5224,77.5738
32.3000,-19.4439,-30.3675,3.0717,-143.0627,GNSS_INS,1.0000,0.6804,-1,,28.5224,77.5738
32.4000,-19.6848,-30.5609,3.0896,-142.7433,GNSS_INS,1.0000,0.6806,-1,,28.5224,77.5738
32.5000,-19.9251,-30.7538,3.0820,-142.4977,GNSS_INS,1.0000,0.6807,-1,,28.5224,77.5738
32.6000,-20.1676,-30.9484,3.1072,-142.6189,GNSS_INS,1.0000,0.6809,-1,,28.5224,77.5738
32.7000,-21.1207,-31.5729,3.0899,-143.3577,GNSS_INS,1.0000,0.6811,-1,,28.5224,77.5738
32.8000,-21.3913,-31.7196,3.0796,-144.5791,GNSS_INS,1.0000,0.6812,-1,,28.5224,77.5738
32.9000,-21.6637,-31.8672,3.0965,-145.3279,GNSS_INS,1.0000,0.6814,-1,,28.5224,77.5738
33.0000,-21.9374,-32.0155,3.1121,-145.9754,GNSS_INS,1.0000,0.6816,-1,,28.5224,77.5738
33.1000,-22.2158,-32.1663,3.1618,-146.9298,GNSS_INS,1.0000,0.6817,-1,,28.5224,77.5738
33.2000,-22.4945,-32.3174,3.1701,-147.5535,GNSS_INS,1.0000,0.6819,-1,,28.5224,77.5738
33.3000,-22.8917,-32.2172,3.1591,-148.8938,GNSS_INS,1.0000,0.6713,-1,,28.5224,77.5737
33.4000,-23.1691,-32.3675,3.1551,-149.6181,GNSS_INS,1.0000,0.6714,-1,,28.5224,77.5737
33.5000,-23.4467,-32.5179,3.1573,-149.6674,GNSS_INS,1.0000,0.6716,-1,,28.5224,77.5737
33.6000,-23.7287,-32.6708,3.2057,-148.8446,GNSS_INS,1.0000,0.6717,-1,,28.5224,77.5737
33.7000,-24.0098,-32.8231,3.1977,-148.0288,GNSS_INS,1.0000,0.6719,-1,,28.5224,77.5737
33.8000,-24.2888,-32.9743,3.1746,-147.7484,GNSS_INS,1.0000,0.6721,-1,,28.5224,77.5737
33.9000,-24.5703,-33.1268,3.1996,-147.6906,GNSS_INS,1.0000,0.6722,-1,,28.5224,77.5737
34.0000,-24.8540,-33.2806,3.2252,-148.1737,GNSS_INS,1.0000,0.6724,-1,,28.5224,77.5737
34.1000,-25.1363,-33.4336,3.2120,-149.0190,GNSS_INS,1.0000,0.6726,-1,,28.5224,77.5737
34.2000,-25.4176,-33.5860,3.2003,-149.9396,GNSS_INS,1.0000,0.6727,-1,,28.5224,77.5737
34.3000,-25.6323,-33.8055,3.2807,-150.8700,GNSS_INS,1.0000,0.6625,-1,,28.5224,77.5737
34.4000,-25.9162,-33.9594,3.2292,-151.9907,GNSS_INS,1.0000,0.6627,-1,,28.5224,77.5737
34.5000,-26.2031,-34.1148,3.2618,-152.5509,GNSS_INS,1.0000,0.6628,-1,,28.5224,77.5737
34.6000,-26.4870,-34.2687,3.2303,-152.6523,GNSS_INS,1.0000,0.6630,-1,,28.5224,77.5737
34.7000,-26.7697,-34.4219,3.2164,-152.2682,GNSS_INS,1.0000,0.6632,-1,,28.5224,77.5737
34.8000,-27.0559,-34.5770,3.2529,-152.2632,GNSS_INS,1.0000,0.6633,-1,,28.5224,77.5737
34.9000,-27.3450,-34.7337,3.2861,-152.7340,GNSS_INS,1.0000,0.6635,-1,,28.5224,77.5737
35.0000,-27.6343,-34.8905,3.2903,-153.4422,GNSS_INS,1.0000,0.6637,-1,,28.5224,77.5737
35.1000,-27.9286,-35.0499,3.3433,-153.6804,GNSS_INS,1.0000,0.6639,-1,,28.5224,77.5737
35.2000,-28.2215,-35.2086,3.3314,-153.9088,GNSS_INS,1.0000,0.6640,-1,,28.5224,77.5737
35.3000,-28.5423,-35.2670,3.3968,-154.0823,GNSS_INS,1.0000,0.6542,-1,,28.5224,77.5737
35.4000,-28.8403,-35.4285,3.3898,-154.4984,GNSS_INS,1.0000,0.6544,-1,,28.5224,77.5737
35.5000,-29.1386,-35.5902,3.3934,-155.1052,GNSS_INS,1.0000,0.6545,-1,,28.5224,77.5737
35.6000,-29.4387,-35.7528,3.4117,-156.1000,GNSS_INS,1.0000,0.6547,-1,,28.5224,77.5737
35.7000,-29.7403,-35.9162,3.4290,-156.7577,GNSS_INS,1.0000,0.6549,-1,,28.5224,77.5737
35.8000,-30.0394,-36.0783,3.4042,-156.9187,GNSS_INS,1.0000,0.6550,-1,,28.5224,77.5737
35.9000,-30.3443,-36.2435,3.4630,-156.9015,GNSS_INS,1.0000,0.6552,-1,,28.5224,77.5737
36.0000,-30.6476,-36.4079,3.4513,-157.0454,GNSS_INS,1.0000,0.6554,-1,,28.5224,77.5737
36.1000,-30.9566,-36.5754,3.5096,-156.7061,GNSS_INS,1.0000,0.6556,-1,,28.5224,77.5737
36.2000,-31.2605,-36.7401,3.4611,-156.5097,GNSS_INS,1.0000,0.6557,-1,,28.5224,77.5737
36.3000,-31.7106,-36.5758,3.4376,-157.0653,GNSS_INS,1.0000,0.6463,-1,,28.5224,77.5737
36.4000,-32.5443,-36.9277,3.4193,-157.5839,GNSS_INS,1.0000,0.6464,-1,,28.5224,77.5736
36.5000,-32.8703,-37.0486,3.4758,-158.1485,GNSS_INS,1.0000,0.6466,-1,,28.5223,77.5736
36.6000,-33.1968,-37.1697,3.4818,-158.3484,GNSS_INS,1.0000,0.6468,-1,,28.5223,77.5736
36.7000,-33.5242,-37.2911,3.4909,-158.4145,GNSS_INS,1.0000,0.6469,-1,,28.5223,77.5736
36.8000,-33.8518,-37.4126,3.4942,-158.2891,GNSS_INS,1.0000,0.6471,-1,,28.5223,77.5736
36.9000,-34.1805,-37.5344,3.5040,-158.1989,GNSS_INS,1.0000,0.6473,-1,,28.5223,77.5736
37.0000,-34.5057,-37.6550,3.4716,-158.1634,GNSS_INS,1.0000,0.6475,-1,,28.5223,77.5736
37.1000,-34.8329,-37.7763,3.4876,-157.7348,GNSS_INS,1.0000,0.6476,-1,,28.5223,77.5736
37.2000,-35.1591,-37.8973,3.4801,-157.9579,GNSS_INS,1.0000,0.6478,-1,,28.5223,77.5736
37.3000,-35.6194,-37.5450,3.5022,-159.4237,GNSS_INS,1.0000,0.6387,-1,,28.5223,77.5736
37.4000,-35.9486,-37.6670,3.5105,-160.0775,GNSS_INS,1.0000,0.6389,-1,,28.5223,77.5736
37.5000,-36.2767,-37.7887,3.4999,-160.5457,GNSS_INS,1.0000,0.6390,-1,,28.5223,77.5736
37.6000,-36.6068,-37.9111,3.5201,-161.0423,GNSS_INS,1.0000,0.6392,-1,,28.5223,77.5736
37.7000,-36.9354,-38.0329,3.5053,-161.6495,GNSS_INS,1.0000,0.6394,-1,,28.5223,77.5736
37.8000,-37.2660,-38.1555,3.5242,-161.7953,GNSS_INS,1.0000,0.6396,-1,,28.5223,77.5736
37.9000,-37.5922,-38.2765,3.4829,-161.9021,GNSS_INS,1.0000,0.6397,-1,,28.5223,77.5736
38.0000,-37.9176,-38.3971,3.4709,-161.4884,GNSS_INS,1.0000,0.6399,-1,,28.5223,77.5736
38.1000,-38.2417,-38.5173,3.4576,-160.6802,GNSS_INS,1.0000,0.6401,-1,,28.5223,77.5736
38.2000,-38.5670,-38.6379,3.4684,-160.4416,GNSS_INS,1.0000,0.6403,-1,,28.5223,77.5736
38.3000,-38.9175,-38.5599,3.4319,-160.1580,GNSS_INS,1.0000,0.6315,-1,,28.5223,77.5736
38.4000,-39.2414,-38.6800,3.4547,-160.2654,GNSS_INS,1.0000,0.6316,-1,,28.5223,77.5736
38.5000,-39.5611,-38.7985,3.4106,-160.8562,GNSS_INS,1.0000,0.6318,-1,,28.5223,77.5736
38.6000,-39.8815,-38.9173,3.4173,-161.2027,GNSS_INS,1.0000,0.6320,-1,,28.5223,77.5736
38.7000,-40.2031,-39.0366,3.4289,-160.8611,GNSS_INS,1.0000,0.6321,-1,,28.5223,77.5736
38.8000,-40.5253,-39.1560,3.4361,-160.7936,GNSS_INS,1.0000,0.6323,-1,,28.5223,77.5736
38.9000,-40.8478,-39.2756,3.4392,-161.7412,GNSS_INS,1.0000,0.6325,-1,,28.5223,77.5736
39.0000,-41.1754,-39.3971,3.4898,-162.5908,GNSS_INS,1.0000,0.6327,-1,,28.5223,77.5736
39.1000,-41.4966,-39.5162,3.4307,-162.6456,GNSS_INS,1.0000,0.6329,-1,,28.5223,77.5736
39.2000,-41.8227,-39.6371,3.4741,-162.6833,GNSS_INS,1.0000,0.6330,-1,,28.5223,77.5736
39.3000,-42.1787,-39.5474,3.4447,-163.1635,GNSS_INS,1.0000,0.6245,-1,,28.5223,77.5735
39.4000,-42.5046,-39.6682,3.4754,-163.3873,GNSS_INS,1.0000,0.6247,-1,,28.5223,77.5735
39.5000,-42.8316,-39.7895,3.4878,-163.0827,GNSS_INS,1.0000,0.6249,-1,,28.5223,77.5735
39.6000,-43.1594,-39.9110,3.4949,-162.5927,GNSS_INS,1.0000,0.6251,-1,,28.5223,77.5735
39.7000,-43.4878,-40.0328,3.5021,-161.7952,GNSS_INS,1.0000,0.6252,-1,,28.5223,77.5735
39.8000,-43.8136,-40.1536,3.4764,-161.3454,GNSS_INS,1.0000,0.6254,-1,,28.5223,77.5735
39.9000,-44.1346,-40.2726,3.4274,-161.0994,GNSS_INS,1.0000,0.6256,-1,,28.5223,77.5735
40.0000,-44.4563,-40.3919,3.4309,-160.9822,GNSS_INS,1.0000,0.6258,-1,,28.5223,77.5735
40.1000,-44.7777,-40.5111,3.4280,-161.1887,GNSS_INS,1.0000,0.6259,-1,,28.5223,77.5735
40.2000,-45.1002,-40.6306,3.4386,-161.5652,GNSS_INS,1.0000,0.6261,-1,,28.5223,77.5735
40.3000,-45.4765,-40.5077,3.4920,-162.2109,GNSS_INS,1.0000,0.6179,-1,,28.5223,77.5735
40.4000,-45.8013,-40.6282,3.4641,-162.5588,GNSS_INS,1.0000,0.6181,-1,,28.5223,77.5735
40.5000,-46.1265,-40.7487,3.4675,-163.2294,GNSS_INS,1.0000,0.6183,-1,,28.5223,77.5735
40.6000,-46.4548,-40.8705,3.5008,-163.2929,GNSS_INS,1.0000,0.6184,-1,,28.5223,77.5735
40.7000,-46.7858,-40.9932,3.5278,-162.9337,GNSS_INS,1.0000,0.6186,-1,,28.5223,77.5735
40.8000,-47.1134,-41.1147,3.4967,-161.8992,GNSS_INS,1.0000,0.6188,-1,,28.5223,77.5735
40.9000,-47.8900,-41.3377,3.4967,-161.0361,GNSS_INS,1.0000,0.6190,-1,,28.5223,77.5735
41.0000,-48.2309,-41.4045,3.4755,-160.5907,GNSS_INS,1.0000,0.6192,-1,,28.5223,77.5735
41.1000,-48.5711,-41.4711,3.4666,-161.2474,GNSS_INS,1.0000,0.6193,-1,,28.5223,77.5735
41.2000,-48.9107,-41.5376,3.4612,-161.8736,GNSS_INS,1.0000,0.6195,-1,,28.5223,77.5735
41.3000,-49.2556,-41.3670,3.4440,-163.3386,GNSS_INS,1.0000,0.6116,-1,,28.5223,77.5735
41.4000,-49.5916,-41.4329,3.4241,-164.5070,GNSS_INS,1.0000,0.6117,-1,,28.5223,77.5735
41.5000,-49.9306,-41.4992,3.4532,-165.2410,GNSS_INS,1.0000,0.6119,-1,,28.5223,77.5735
41.6000,-50.2638,-41.5645,3.3985,-165.0040,GNSS_INS,1.0000,0.6121,-1,,28.5223,77.5735
41.7000,-50.6007,-41.6305,3.4309,-164.5813,GNSS_INS,1.0000,0.6123,-1,,28.5223,77.5735
41.8000,-50.9338,-41.6957,3.3965,-164.2119,GNSS_INS,1.0000,0.6125,-1,,28.5223,77.5735
41.9000,-51.2684,-41.7613,3.4083,-164.0957,GNSS_INS,1.0000,0.6126,-1,,28.5223,77.5735
42.0000,-51.6018,-41.8266,3.3984,-164.3129,GNSS_INS,1.0000,0.6128,-1,,28.5223,77.5735
42.1000,-51.9328,-41.8914,3.3752,-164.4664,GNSS_INS,1.0000,0.6130,-1,,28.5223,77.5734
42.2000,-52.2630,-41.9561,3.3652,-164.8384,GNSS_INS,1.0000,0.6132,-1,,28.5223,77.5734
42.3000,-52.5598,-41.9705,3.4116,-165.4715,GNSS_INS,1.0000,0.6055,-1,,28.5223,77.5734
42.4000,-52.8888,-42.0349,3.3535,-166.1865,GNSS_INS,1.0000,0.6056,-1,,28.5223,77.5734
42.5000,-53.2201,-42.0998,3.3752,-166.9157,GNSS_INS,1.0000,0.6058,-1,,28.5223,77.5734
42.6000,-53.5498,-42.1644,3.3601,-167.9312,GNSS_INS,1.0000,0.6060,-1,,28.5223,77.5734
42.7000,-53.8781,-42.2287,3.3470,-169.1627,GNSS_INS,1.0000,0.6062,-1,,28.5223,77.5734
42.8000,-54.2066,-42.2930,3.3474,-170.1292,GNSS_INS,1.0000,0.6064,-1,,28.5223,77.5734
42.9000,-54.5377,-42.3579,3.3717,-170.7724,GNSS_INS,1.0000,0.6066,-1,,28.5223,77.5734
43.0000,-54.8651,-42.4220,3.3390,-171.2298,GNSS_INS,1.0000,0.6067,-1,,28.5223,77.5734
43.1000,-55.1949,-42.4866,3.3590,-171.2782,GNSS_INS,1.0000,0.6069,-1,,28.5223,77.5734
43.2000,-55.5234,-42.5509,3.3481,-171.1989,GNSS_INS,1.0000,0.6071,-1,,28.5223,77.5734
43.3000,-55.7949,-42.6675,3.3303,-171.3250,GNSS_INS,1.0000,0.5996,-1,,28.5223,77.5734
43.4000,-56.1199,-42.7311,3.3117,-171.8630,GNSS_INS,1.0000,0.5998,-1,,28.5223,77.5734
43.5000,-56.4500,-42.7958,3.3622,-172.6651,GNSS_INS,1.0000,0.6000,-1,,28.5223,77.5734
43.6000,-56.7828,-42.8610,3.3905,-173.6792,GNSS_INS,1.0000,0.6002,-1,,28.5223,77.5734
43.7000,-57.1125,-42.9256,3.3616,-174.8051,GNSS_INS,1.0000,0.6004,-1,,28.5223,77.5734
43.8000,-57.4438,-42.9904,3.3747,-176.4154,GNSS_INS,1.0000,0.6005,-1,,28.5223,77.5734
43.9000,-57.7751,-43.0553,3.3756,-177.7802,GNSS_INS,1.0000,0.6007,-1,,28.5223,77.5734
44.0000,-58.1057,-43.1201,3.3689,-178.7959,GNSS_INS,1.0000,0.6009,-1,,28.5223,77.5734
44.1000,-58.4351,-43.1846,3.3581,-179.4035,GNSS_INS,1.0000,0.6011,-1,,28.5223,77.5734
44.2000,-58.7640,-43.2490,3.3521,-179.7144,GNSS_INS,1.0000,0.6013,-1,,28.5223,77.5734
44.3000,-59.1135,-42.9786,3.3231,-179.6886,GNSS_INS,1.0000,0.5940,-1,,28.5223,77.5734
44.4000,-59.4389,-43.0423,3.3164,-179.9711,GNSS_INS,1.0000,0.5942,-1,,28.5223,77.5734
44.5000,-59.7649,-43.1062,3.3216,179.7917,GNSS_INS,1.0000,0.5944,-1,,28.5223,77.5734
44.6000,-60.0886,-43.1696,3.2999,178.8308,GNSS_INS,1.0000,0.5946,-1,,28.5223,77.5734
44.7000,-60.4109,-43.2327,3.2853,177.7079,GNSS_INS,1.0000,0.5948,-1,,28.5223,77.5734
44.8000,-60.7330,-43.2958,3.2816,176.3096,GNSS_INS,1.0000,0.5949,-1,,28.5223,77.5734
44.9000,-61.0550,-43.3589,3.2819,175.6273,GNSS_INS,1.0000,0.5951,-1,,28.5223,77.5734
45.0000,-61.3771,-43.4219,3.2821,174.6461,GNSS_INS,1.0000,0.5953,-1,,28.5223,77.5734
45.1000,-61.7024,-43.4856,3.3118,173.4731,GNSS_INS,1.0000,0.5955,-1,,28.5223,77.5733
45.2000,-62.0265,-43.5491,3.3039,172.1993,GNSS_INS,1.0000,0.5957,-1,,28.5223,77.5733
45.3000,-63.3198,-42.7592,3.2961,170.9218,GNSS_INS,1.0000,0.5886,-1,,28.5223,77.5733
45.4000,-63.6230,-42.6373,3.2687,168.9240,GNSS_INS,1.0000,0.5888,-1,,28.5223,77.5733
45.5000,-63.9243,-42.5161,3.2478,166.7095,GNSS_INS,1.0000,0.5890,-1,,28.5223,77.5733
45.6000,-64.2233,-42.3959,3.2233,164.2322,GNSS_INS,1.0000,0.5892,-1,,28.5223,77.5733
45.7000,-64.5234,-42.2752,3.2343,161.9380,GNSS_INS,1.0000,0.5894,-1,,28.5223,77.5733
45.8000,-64.8193,-42.1562,3.1922,160.0146,GNSS_INS,1.0000,0.5896,-1,,28.5223,77.5733
45.9000,-65.1157,-42.0369,3.1951,158.3843,GNSS_INS,1.0000,0.5898,-1,,28.5223,77.5733
46.0000,-65.4118,-41.9178,3.1918,156.9566,GNSS_INS,1.0000,0.5899,-1,,28.5223,77.5733
46.1000,-65.7106,-41.7977,3.2180,155.8476,GNSS_INS,1.0000,0.5901,-1,,28.5223,77.5733
46.2000,-66.0062,-41.6788,3.1887,155.0757,GNSS_INS,1.0000,0.5903,-1,,28.5223,77.5733
46.3000,-65.7411,-40.3024,3.1644,154.7334,GNSS_INS,1.0000,0.5835,-1,,28.5223,77.5733
46.4000,-66.0334,-40.1849,3.1507,154.0634,GNSS_INS,1.0000,0.5836,-1,,28.5223,77.5733
46.5000,-66.3239,-40.0680,3.1321,153.2130,GNSS_INS,1.0000,0.5838,-1,,28.5223,77.5733
46.6000,-66.6124,-39.9520,3.1102,152.0370,GNSS_INS,1.0000,0.5840,-1,,28.5223,77.5733
46.7000,-66.9030,-39.8351,3.1311,150.2926,GNSS_INS,1.0000,0.5842,-1,,28.5223,77.5733
