run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
18,AB,c60,cor,41.97,15.54,2.37,5.64,3.93,4.96,3.28,15.0,1.059,,,
18,AB,c60,cor_lm,41.97,15.54,2.37,5.64,3.9,4.93,3.28,15.0,1.059,,,
18,AB,turn,plain,221.84,55.1,1.91,0.86,4.22,5.84,2.37,15.0,1.0,,,
18,AB,turn,gen_k1,221.84,55.1,3.7,1.67,4.51,5.91,3.1,15.0,1.0,,,
18,AB,turn,gen,221.84,55.1,1.27,0.57,3.26,4.8,0.83,15.0,1.017,,,
18,AB,turn,cor_k1,221.84,55.1,14.06,6.34,13.84,17.94,13.12,15.0,1.0,,,
18,AB,turn,cor,221.84,55.1,12.93,5.83,12.99,17.02,11.98,15.0,1.005,,,
18,AB,turn,cor_lm,221.84,55.1,13.56,6.11,13.46,17.53,12.61,15.0,1.002,,,
18,AB,c30r,gen_k1,,,,,,,,,,4.998024302125488,4.462573907767955,0.571919634664471
18,AB,c30r,gen,,,,,,,,,,3.7289507704697753,3.4783107468318386,0.4327349429017358
18,AB,c30r,cor_k1,,,,,,,,,,13.459202966371599,11.080056394631782,2.314941172266694
18,AB,c30r,cor,,,,,,,,,,8.012763622969102,4.282417256174457,2.2790607130471567
18,AB,c30r,cor_lm,,,,,,,,,,8.330049427686445,4.666992878029949,2.2859516290158126
19,BA,c10,plain,262.14,57.32,11.47,4.37,9.69,11.64,11.14,15.01,1.0,,,
19,BA,c10,gen_k1,262.14,57.32,14.43,5.5,12.43,14.81,14.26,15.01,1.0,,,
19,BA,c10,gen,262.14,57.32,6.79,2.59,7.38,10.15,6.46,15.01,1.043,,,
19,BA,c10,cor_k1,262.14,57.32,23.83,9.09,20.15,30.47,24.09,15.01,1.0,,,
19,BA,c10,cor,262.14,57.32,12.08,4.61,13.89,22.77,12.36,15.01,1.043,,,
19,BA,c10,cor_lm,262.14,57.32,11.72,4.47,13.67,22.54,12.0,15.01,1.043,,,
19,BA,c30,plain,146.58,37.32,7.24,4.94,3.14,7.24,6.83,15.01,1.0,,,
19,BA,c30,gen_k1,146.58,37.32,8.35,5.7,6.41,8.36,7.99,15.01,1.0,,,
19,BA,c30,gen,146.58,37.32,16.07,10.96,10.37,16.07,15.96,15.01,1.117,,,
19,BA,c30,cor_k1,146.58,37.32,14.06,9.59,13.45,17.0,14.12,15.01,1.0,,,
19,BA,c30,cor,146.58,37.32,15.69,10.7,9.01,15.69,15.29,15.01,1.126,,,
19,BA,c30,cor_lm,146.58,37.32,15.68,10.7,9.0,15.68,15.28,15.01,1.126,,,
19,BA,turn,plain,97.41,26.95,6.54,6.72,2.91,6.54,6.15,15.01,1.0,,,
19,BA,turn,gen_k1,97.41,26.95,6.83,7.02,5.33,6.83,6.44,15.01,1.0,,,
19,BA,turn,gen,97.41,26.95,10.97,11.26,7.81,10.97,10.8,15.01,1.079,,,
19,BA,turn,cor_k1,97.41,26.95,10.16,10.43,13.03,16.63,10.4,15.01,1.0,,,
19,BA,turn,cor,97.41,26.95,7.98,8.19,5.17,8.31,7.65,15.01,1.088,,,
19,BA,turn,cor_lm,97.41,26.95,7.99,8.2,5.17,8.31,7.66,15.01,1.088,,,
20,AB,c10,plain,272.8,67.49,7.29,2.67,6.94,9.51,6.95,15.0,1.0,,,
20,AB,c10,gen_k1,272.8,67.49,8.92,3.27,8.38,10.76,8.59,15.0,1.0,,,
20,AB,c10,gen,272.8,67.49,9.0,3.3,8.26,10.57,8.64,15.0,1.009,,,
20,AB,c10,cor_k1,272.8,67.49,6.08,2.23,7.66,10.55,5.94,15.0,1.0,,,
20,AB,c10,cor,272.8,67.49,3.88,1.42,6.43,8.83,3.71,15.0,1.008,,,
20,AB,c10,cor_lm,272.8,67.49,3.97,1.46,6.5,8.87,3.8,15.0,1.007,,,
20,AB,c30,plain,173.64,47.49,5.23,3.01,4.38,5.66,4.99,15.0,1.0,,,
20,AB,c30,gen_k1,173.64,47.49,7.33,4.22,7.24,8.73,6.97,15.0,1.0,,,
20,AB,c30,gen,173.64,47.49,8.94,5.15,8.07,9.68,8.6,15.0,1.018,,,
20,AB,c30,cor_k1,173.64,47.49,8.16,4.7,7.65,10.27,7.8,15.0,1.0,,,
20,AB,c30,cor,173.64,47.49,7.73,4.45,6.11,8.1,7.43,15.0,1.026,,,
20,AB,c30,cor_lm,173.64,47.49,7.73,4.45,6.11,8.08,7.43,15.0,1.025,,,
20,AB,c60,plain,49.42,17.49,6.33,12.81,2.65,6.33,6.54,15.0,1.0,,,
20,AB,c60,gen_k1,49.42,17.49,0.42,0.84,2.03,3.12,0.68,15.0,1.0,,,
20,AB,c60,gen,49.42,17.49,2.1,4.25,1.78,2.72,2.17,15.0,1.014,,,
20,AB,c60,cor_k1,49.42,17.49,0.13,0.26,1.83,3.39,0.49,15.0,1.0,,,
