run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
11,AB,c30,gen,734.6,171.29,42.58,5.8,17.48,42.64,42.51,15.0,1.053,,,
11,AB,c30,cor_k1,734.6,171.29,2.57,0.35,12.29,20.38,2.71,15.0,1.0,,,
11,AB,c30,cor,734.6,171.29,21.01,2.86,16.5,34.12,20.9,15.0,1.055,,,
11,AB,c30,cor_lm,734.6,171.29,21.01,2.86,16.31,33.83,20.9,15.0,1.055,,,
11,AB,c60,plain,597.72,141.29,19.36,3.24,7.0,19.36,19.36,15.0,1.0,,,
11,AB,c60,gen_k1,597.72,141.29,17.71,2.96,7.76,17.72,17.74,15.0,1.0,,,
11,AB,c60,gen,597.72,141.29,26.47,4.43,10.29,26.5,26.45,15.0,1.018,,,
11,AB,c60,cor_k1,597.72,141.29,4.32,0.72,10.91,17.33,4.31,15.0,1.0,,,
11,AB,c60,cor,597.72,141.29,18.66,3.12,8.47,18.71,18.55,15.0,1.018,,,
11,AB,c60,cor_lm,597.72,141.29,18.47,3.09,8.45,18.52,18.36,15.0,1.018,,,
11,AB,turn,plain,416.94,100.76,19.44,4.66,6.27,19.44,19.38,15.0,1.0,,,
11,AB,turn,gen_k1,416.94,100.76,17.17,4.12,6.08,17.21,17.12,15.0,1.0,,,
11,AB,turn,gen,416.94,100.76,18.38,4.41,6.29,18.42,18.32,15.0,1.001,,,
11,AB,turn,cor_k1,416.94,100.76,5.91,1.42,13.31,17.71,5.92,15.0,1.0,,,
11,AB,turn,cor,416.94,100.76,6.82,1.64,12.41,16.65,6.81,15.0,1.0,,,
11,AB,turn,cor_lm,416.94,100.76,6.34,1.52,12.66,16.86,6.34,15.0,0.999,,,
11,AB,c30r,gen_k1,,,,,,,,,,3.383300726982393,3.4069091968197736,0.5820648380739342
11,AB,c30r,gen,,,,,,,,,,7.128736898717967,7.379391058488014,0.44165489631812965
11,AB,c30r,cor_k1,,,,,,,,,,3.141243037945887,2.961537011877102,0.5873616366546944
11,AB,c30r,cor,,,,,,,,,,7.270917019946034,7.467789258316737,0.47560041681305115
11,AB,c30r,cor_lm,,,,,,,,,,7.270917019946034,7.467789258316737,0.47560041681305115
12,BA,c10,plain,856.14,271.94,50.26,5.87,31.31,50.29,50.25,15.0,1.0,,,
12,BA,c10,gen_k1,856.14,271.94,45.35,5.3,27.67,45.38,45.34,15.0,1.0,,,
12,BA,c10,gen,856.14,271.94,43.08,5.03,25.87,43.11,43.07,15.0,0.99,,,
12,BA,c10,cor_k1,856.14,271.94,13.47,1.57,12.58,20.6,13.48,15.0,1.0,,,
12,BA,c10,cor,856.14,271.94,4.44,0.52,5.16,11.38,4.46,15.0,0.978,,,
12,BA,c10,cor_lm,856.14,271.94,4.54,0.53,5.11,11.71,4.56,15.0,0.978,,,
12,BA,c30,plain,792.18,251.94,24.38,3.08,17.84,24.38,24.41,15.0,1.0,,,
12,BA,c30,gen_k1,792.18,251.94,22.56,2.85,16.88,22.56,22.59,15.0,1.0,,,
12,BA,c30,gen,792.18,251.94,32.57,4.11,23.27,32.57,32.59,15.0,1.016,,,
12,BA,c30,cor_k1,792.18,251.94,13.28,1.68,13.57,20.62,13.29,15.0,1.0,,,
12,BA,c30,cor,792.18,251.94,12.08,1.52,8.16,15.99,12.09,15.0,0.987,,,
12,BA,c30,cor_lm,792.18,251.94,12.23,1.54,8.23,15.99,12.24,15.0,0.987,,,
12,BA,c60,plain,700.53,221.94,20.41,2.91,16.0,20.41,20.43,15.0,1.0,,,
12,BA,c60,gen_k1,700.53,221.94,21.99,3.14,18.04,21.99,22.01,15.0,1.0,,,
12,BA,c60,gen,700.53,221.94,14.0,2.0,12.84,14.3,14.03,15.0,0.982,,,
12,BA,c60,cor_k1,700.53,221.94,14.52,2.07,14.34,22.83,14.53,15.0,1.0,,,
12,BA,c60,cor,700.53,221.94,6.86,0.98,7.56,13.86,6.89,15.0,0.973,,,
12,BA,c60,cor_lm,700.53,221.94,6.85,0.98,7.5,14.21,6.87,15.0,0.973,,,
12,BA,turn,plain,473.14,153.51,14.88,3.14,7.22,14.91,14.87,15.0,1.0,,,
