run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
2,BA,c60,cor_k1,103.4,35.21,2.36,2.29,5.11,9.27,2.51,15.0,1.0,,,
2,BA,c60,cor,103.4,35.21,1.53,1.48,6.55,10.51,1.35,15.0,0.983,,,
2,BA,turn,plain,100.16,34.26,6.33,6.32,2.48,6.33,6.56,15.0,1.0,,,
2,BA,turn,gen_k1,100.16,34.26,7.51,7.5,5.12,7.51,7.72,15.0,1.0,,,
2,BA,turn,cor_k1,100.16,34.26,2.36,2.36,5.09,9.27,2.51,15.0,1.0,,,
2,BA,turn,cor,100.16,34.26,1.53,1.53,6.6,10.51,1.35,15.0,0.983,,,
2,BA,c30r,gen_k1,,,,,,,,,,4.172223021750424,4.677294214353595,0.3571849155241388
2,BA,c30r,cor_k1,,,,,,,,,,6.350332675349462,5.746478389550725,5.12168016052469
2,BA,c30r,cor,,,,,,,,,,6.771439904263034,5.3980311089664035,5.122465855942316
3,AB,c10,plain,285.48,91.73,6.8,2.38,2.64,6.84,6.63,15.0,1.0,,,
3,AB,c10,gen_k1,285.48,91.73,3.7,1.3,2.73,3.79,3.56,15.0,1.0,,,
3,AB,c10,cor_k1,285.48,91.73,3.16,1.11,7.43,13.35,3.31,15.0,1.0,,,
3,AB,c10,cor,285.48,91.73,4.31,1.51,5.27,10.6,4.14,15.0,1.026,,,
3,AB,c30,plain,218.77,71.73,7.88,3.6,3.52,7.92,7.71,15.0,1.0,,,
3,AB,c30,gen_k1,218.77,71.73,5.45,2.49,2.97,5.49,5.29,15.0,1.0,,,
3,AB,c30,cor_k1,218.77,71.73,7.24,3.31,8.27,9.84,7.29,15.0,1.0,,,
3,AB,c30,cor,218.77,71.73,6.63,3.03,7.27,9.36,6.64,15.0,1.007,,,
3,AB,c60,plain,105.57,41.73,6.76,6.4,3.11,6.81,6.61,15.0,1.0,,,
3,AB,c60,gen_k1,105.57,41.73,5.33,5.05,3.41,5.37,5.16,15.0,1.0,,,
3,AB,c60,cor_k1,105.57,41.73,4.57,4.33,3.83,4.72,4.49,15.0,1.0,,,
3,AB,c60,cor,105.57,41.73,7.53,7.14,4.58,7.57,7.38,15.0,1.016,,,
3,AB,turn,plain,220.07,72.1,7.97,3.62,3.55,8.01,7.8,15.0,1.0,,,
3,AB,turn,gen_k1,220.07,72.1,5.4,2.45,2.91,5.44,5.24,15.0,1.0,,,
3,AB,turn,cor_k1,220.07,72.1,8.44,3.83,8.79,10.88,8.48,15.0,1.0,,,
3,AB,turn,cor,220.07,72.1,8.04,3.65,8.13,10.48,8.05,15.0,1.005,,,
3,AB,c30r,gen_k1,,,,,,,,,,2.103417869053097,2.8314583991177327,0.3643130494659204
3,AB,c30r,cor_k1,,,,,,,,,,7.006853639946576,6.542425717061662,0.9545389521324507
3,AB,c30r,cor,,,,,,,,,,5.823626555178563,5.1655855987036,0.9615313229055344
4,BA,c10,plain,275.02,76.58,6.7,2.44,4.31,7.32,6.63,15.0,1.0,,,
4,BA,c10,gen_k1,275.02,76.58,6.88,2.5,4.58,7.82,6.84,15.0,1.0,,,
4,BA,c10,cor_k1,275.02,76.58,5.11,1.86,7.6,15.64,5.15,15.0,1.0,,,
4,BA,c10,cor,275.02,76.58,0.74,0.27,5.64,12.08,0.81,15.0,1.017,,,
4,BA,c30,plain,193.22,56.58,4.4,2.27,1.74,4.4,4.33,15.0,1.0,,,
4,BA,c30,gen_k1,193.22,56.58,3.61,1.87,1.89,3.61,3.53,15.0,1.0,,,
4,BA,c30,cor_k1,193.22,56.58,4.49,2.32,6.87,11.72,4.56,15.0,1.0,,,
4,BA,c30,cor,193.22,56.58,3.71,1.92,5.22,8.59,3.75,15.0,1.018,,,
