run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
10,BA,c10,gen,850.28,206.99,14.81,1.74,12.16,15.53,15.03,15.0,0.994,,,
10,BA,c10,cor_k1,850.28,206.99,18.41,2.16,15.58,21.22,18.61,15.0,1.0,,,
10,BA,c10,cor,850.28,206.99,25.46,2.99,19.72,26.22,25.68,15.0,0.992,,,
10,BA,c10,cor_lm,850.28,206.99,24.94,2.93,19.36,25.7,25.16,15.0,0.992,,,
10,BA,c30,plain,762.25,186.99,1.6,0.21,4.03,7.57,1.63,15.0,1.0,,,
10,BA,c30,gen_k1,762.25,186.99,7.49,0.98,6.85,9.25,7.7,15.0,1.0,,,
10,BA,c30,gen,762.25,186.99,21.8,2.86,13.56,21.82,21.59,15.0,1.044,,,
10,BA,c30,cor_k1,762.25,186.99,15.86,2.08,14.06,18.67,16.07,15.0,1.0,,,
10,BA,c30,cor,762.25,186.99,13.0,1.71,8.91,18.02,12.76,15.0,1.041,,,
10,BA,c30,cor_lm,762.25,186.99,13.0,1.71,9.08,18.33,12.76,15.0,1.041,,,
10,BA,c60,plain,634.67,156.99,14.92,2.35,7.58,14.92,14.89,15.0,1.0,,,
10,BA,c60,gen_k1,634.67,156.99,13.74,2.16,7.46,13.74,13.8,15.0,1.0,,,
10,BA,c60,gen,634.67,156.99,12.87,2.03,6.97,12.87,12.77,15.0,1.016,,,
10,BA,c60,cor_k1,634.67,156.99,14.04,2.21,13.38,17.44,14.22,15.0,1.0,,,
10,BA,c60,cor,634.67,156.99,8.8,1.39,6.2,10.09,8.57,15.0,1.024,,,
10,BA,c60,cor_lm,634.67,156.99,9.01,1.42,6.22,9.68,8.78,15.0,1.024,,,
10,BA,turn,plain,470.15,118.44,6.68,1.42,3.27,6.68,6.63,15.0,1.0,,,
10,BA,turn,gen_k1,470.15,118.44,6.25,1.33,3.88,6.34,6.37,15.0,1.0,,,
10,BA,turn,gen,470.15,118.44,4.7,1.0,2.54,4.7,4.73,15.0,1.003,,,
10,BA,turn,cor_k1,470.15,118.44,10.0,2.13,11.11,12.8,10.17,15.0,1.0,,,
10,BA,turn,cor,470.15,118.44,4.22,0.9,6.13,9.08,4.17,15.0,1.01,,,
10,BA,turn,cor_lm,470.15,118.44,4.2,0.89,5.99,8.63,4.13,15.0,1.01,,,
10,BA,c30r,gen_k1,,,,,,,,,,3.7859279811952327,3.725297150251704,0.5536282979699623
10,BA,c30r,gen,,,,,,,,,,5.741789940367561,6.055807187381219,0.46830499140080106
10,BA,c30r,cor_k1,,,,,,,,,,6.471274380531483,5.953517314386103,1.0313080948340292
10,BA,c30r,cor,,,,,,,,,,2.543653488456853,2.267184072571104,0.8872439352470978
