run,dir,cut,variant,outage_m,outage_s,end_m,drift_pct,rmse_m,max_m,after_stop_m,after_stop_s,k_end,err_at_return_m,err_3s_after_m,max_step_m
4,BA,c10,gen,275.02,76.58,5.4,1.96,3.16,5.55,5.36,15.0,1.0,,,
4,BA,c10,cor_k1,275.02,76.58,6.29,2.29,7.27,14.86,6.33,15.0,1.0,,,
4,BA,c10,cor,275.02,76.58,5.83,2.12,7.04,14.5,5.87,15.0,1.001,,,
4,BA,c10,cor_lm,275.02,76.58,5.68,2.06,6.95,14.28,5.72,15.0,1.001,,,
4,BA,c30,plain,193.22,56.58,3.6,1.86,2.02,3.61,3.53,15.0,1.0,,,
4,BA,c30,gen_k1,193.22,56.58,3.92,2.03,2.27,3.96,3.87,15.0,1.0,,,
4,BA,c30,gen,193.22,56.58,5.44,2.82,3.25,5.46,5.37,15.0,1.01,,,
4,BA,c30,cor_k1,193.22,56.58,5.66,2.93,6.67,11.34,5.73,15.0,1.0,,,
4,BA,c30,cor,193.22,56.58,3.33,1.73,4.98,8.85,3.4,15.0,1.016,,,
4,BA,c30,cor_lm,193.22,56.58,3.32,1.72,4.95,8.8,3.39,15.0,1.016,,,
4,BA,c60,plain,80.49,26.58,3.29,4.08,1.37,3.29,3.22,15.0,1.0,,,
4,BA,c60,gen_k1,80.49,26.58,3.97,4.94,3.23,4.0,3.91,15.0,1.0,,,
4,BA,c60,gen,80.49,26.58,4.71,5.85,3.93,4.73,4.64,15.0,1.002,,,
4,BA,c60,cor_k1,80.49,26.58,5.25,6.52,6.73,8.06,5.33,15.0,1.0,,,
4,BA,c60,cor,80.49,26.58,5.21,6.47,4.9,5.85,5.26,15.0,1.013,,,
4,BA,c60,cor_lm,80.49,26.58,5.23,6.49,4.89,5.85,5.27,15.0,1.014,,,
4,BA,turn,plain,97.59,31.55,4.25,4.36,2.29,4.25,4.18,15.0,1.0,,,
4,BA,turn,gen_k1,97.59,31.55,4.03,4.13,3.13,4.05,3.96,15.0,1.0,,,
4,BA,turn,gen,97.59,31.55,5.41,5.54,4.29,5.42,5.34,15.0,1.009,,,
4,BA,turn,cor_k1,97.59,31.55,4.37,4.48,7.11,10.16,4.44,15.0,1.0,,,
4,BA,turn,cor,97.59,31.55,3.1,3.17,5.01,8.27,3.15,15.0,1.019,,,
4,BA,turn,cor_lm,97.59,31.55,3.11,3.19,4.99,8.25,3.17,15.0,1.019,,,
4,BA,c30r,gen_k1,,,,,,,,,,2.1917802859739166,1.962097423493723,0.3996971244890773
4,BA,c30r,gen,,,,,,,,,,3.176985237671801,3.24677235262598,0.40382520131095206
4,BA,c30r,cor_k1,,,,,,,,,,11.096925768655119,9.653016735565151,1.5573510079559856
4,BA,c30r,cor,,,,,,,,,,7.95849967178102,6.598211444256121,1.5585365651674759
4,BA,c30r,cor_lm,,,,,,,,,,7.8912121194564335,6.527771244693335,1.5597359566481428
5,AB,c10,plain,282.05,84.07,3.7,1.31,0.8,3.71,3.46,15.0,1.0,,,
5,AB,c10,gen_k1,282.05,84.07,1.4,0.5,0.73,1.48,1.34,15.0,1.0,,,
5,AB,c10,gen,282.05,84.07,3.79,1.34,1.85,3.79,3.5,15.0,1.014,,,
5,AB,c10,cor_k1,282.05,84.07,6.36,2.25,7.21,9.68,6.63,15.0,1.0,,,
5,AB,c10,cor,282.05,84.07,4.29,1.52,6.25,8.95,4.54,15.0,1.007,,,
5,AB,c10,cor_lm,282.05,84.07,4.61,1.63,6.46,9.16,4.87,15.0,1.007,,,
5,AB,c30,plain,212.32,64.07,2.46,1.16,1.46,2.51,2.17,15.0,1.0,,,
5,AB,c30,gen_k1,212.32,64.07,1.45,0.69,1.68,2.59,1.28,15.0,1.0,,,
5,AB,c30,gen,212.32,64.07,4.19,1.98,3.08,4.2,3.94,15.0,1.012,,,
5,AB,c30,cor_k1,212.32,64.07,7.57,3.57,7.91,10.03,7.8,15.0,1.0,,,
5,AB,c30,cor,212.32,64.07,6.91,3.26,7.46,9.44,7.14,15.0,1.003,,,
5,AB,c30,cor_lm,212.32,64.07,7.55,3.56,7.91,10.02,7.78,15.0,1.0,,,
5,AB,c60,plain,104.22,34.07,3.5,3.36,1.09,3.51,3.27,15.0,1.0,,,
5,AB,c60,gen_k1,104.22,34.07,1.63,1.56,0.84,1.63,1.4,15.0,1.0,,,
5,AB,c60,gen,104.22,34.07,2.58,2.47,1.46,2.58,2.31,15.0,1.006,,,
5,AB,c60,cor_k1,104.22,34.07,4.3,4.13,4.99,6.08,4.45,15.0,1.0,,,
5,AB,c60,cor,104.22,34.07,4.08,3.91,3.14,4.62,3.83,15.0,1.037,,,
5,AB,c60,cor_lm,104.22,34.07,4.08,3.91,3.12,4.62,3.83,15.0,1.037,,,
5,AB,turn,plain,222.98,67.19,2.59,1.16,1.24,2.6,2.31,15.0,1.0,,,
5,AB,turn,gen_k1,222.98,67.19,1.37,0.62,1.62,2.58,1.2,15.0,1.0,,,
5,AB,turn,gen,222.98,67.19,3.62,1.62,2.68,3.63,3.37,15.0,1.01,,,
5,AB,turn,cor_k1,222.98,67.19,10.66,4.78,9.4,12.53,10.81,15.0,1.0,,,
5,AB,turn,cor,222.98,67.19,13.48,6.05,11.44,14.99,13.69,15.0,0.986,,,
5,AB,turn,cor_lm,222.98,67.19,14.22,6.38,11.99,15.63,14.43,15.0,0.983,,,
5,AB,c30r,gen_k1,,,,,,,,,,1.083334417663237,1.4130894322848297,0.3861733185326731
5,AB,c30r,gen,,,,,,,,,,2.804949637722129,3.2230066453613393,0.3909645690207589
5,AB,c30r,cor_k1,,,,,,,,,,6.626915765564479,6.816767147190346,0.39842354385292117
5,AB,c30r,cor,,,,,,,,,,6.164382243581759,6.267631856228733,0.4173502346317769
5,AB,c30r,cor_lm,,,,,,,,,,6.618549350586209,6.7485162132839935,0.41811257287564646
6,BA,c10,plain,284.08,77.59,1.3,0.46,3.61,5.47,1.17,15.0,1.0,,,
6,BA,c10,gen_k1,284.08,77.59,3.57,1.26,3.82,5.7,3.49,15.0,1.0,,,
6,BA,c10,gen,284.08,77.59,4.01,1.41,2.59,4.38,4.15,15.0,1.024,,,
6,BA,c10,cor_k1,284.08,77.59,10.45,3.68,9.85,17.72,10.35,15.0,1.0,,,
6,BA,c10,cor,284.08,77.59,2.65,0.93,5.69,11.64,2.5,15.0,1.028,,,
6,BA,c10,cor_lm,284.08,77.59,2.57,0.9,5.64,11.57,2.42,15.0,1.028,,,
6,BA,c30,plain,203.65,57.59,1.58,0.77,3.33,5.47,1.62,15.0,1.0,,,
6,BA,c30,gen_k1,203.65,57.59,4.0,1.97,3.84,5.94,3.97,15.0,1.0,,,
6,BA,c30,gen,203.65,57.59,6.55,3.21,4.0,6.55,6.69,15.0,1.033,,,
6,BA,c30,cor_k1,203.65,57.59,8.48,4.17,9.17,14.37,8.36,15.0,1.0,,,
6,BA,c30,cor,203.65,57.59,4.35,2.14,4.7,7.51,4.3,15.0,1.04,,,
6,BA,c30,cor_lm,203.65,57.59,4.38,2.15,4.69,7.48,4.33,15.0,1.04,,,
6,BA,c60,plain,90.64,27.59,4.04,4.46,1.61,4.04,4.1,15.0,1.0,,,
6,BA,c60,gen_k1,90.64,27.59,0.99,1.09,1.99,3.05,1.05,15.0,1.0,,,
6,BA,c60,gen,90.64,27.59,4.87,5.37,3.64,4.87,5.02,15.0,1.026,,,
6,BA,c60,cor_k1,90.64,27.59,10.6,11.69,11.8,13.28,10.44,15.0,1.0,,,
6,BA,c60,cor,90.64,27.59,9.63,10.63,9.0,10.47,9.52,15.0,1.03,,,
6,BA,c60,cor_lm,90.64,27.59,9.64,10.64,8.99,10.47,9.53,15.0,1.03,,,
6,BA,turn,plain,102.5,31.02,3.06,2.99,1.49,3.06,3.18,15.0,1.0,,,
6,BA,turn,gen_k1,102.5,31.02,1.09,1.06,2.13,3.19,1.12,15.0,1.0,,,
6,BA,turn,gen,102.5,31.02,5.43,5.3,3.97,5.43,5.58,15.0,1.03,,,
6,BA,turn,cor_k1,102.5,31.02,5.8,5.66,9.81,13.42,5.7,15.0,1.0,,,
6,BA,turn,cor,102.5,31.02,2.2,2.15,5.28,9.49,2.18,15.0,1.034,,,
6,BA,turn,cor_lm,102.5,31.02,2.25,2.2,5.25,9.47,2.23,15.0,1.034,,,
